src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
Segeta chisemi igoro yobokemwanyabanto omwaka 2024.,Kukuza elimu ya sanaa 2024.,,swh_Latn,859,Education
Segeta ebiombe bia'masomo ekombiuta 2024.,Kukuza vilabu vya uandishi wa misimbo 2024.,,swh_Latn,860,Education
Segeta chisemi igoro yechingencho chiabanto cmwwaka 2020.,Kukuza elimu ya kitamaduni 2020.,,swh_Latn,861,Education
Segeta chisemi chioborosia ebinto omwaka 2024.,Kukuza elimu ya ujasiriamali 2024.,,swh_Latn,862,Education
Segeta chisemi chiokorenda ebitoetanaine ase omoroberio bwamasomo.,Kukuza elimu ya mazingira katika mtaala.,,swh_Latn,863,Education
Segeta oborenganu! Ikerania oboreng'ananu gati yomwana omomura nomoiseke.,Kukuza usawa! Hakikisha upatikanaji sawa kwa wavulana na wasichana.,,swh_Latn,864,Education
Segeta oboikeranu ase bonsi omwaka 2023.,Kukuza usawa wa kijinsia 2023.,,swh_Latn,865,Education
Segeta chisukuru gosomia abana igoro yokorenda amasingira na gosimeka amete 2024.,Kukuza shule za kijani 2024.,,swh_Latn,866,Education
Segeta amaoso amatuko onsi omwaka 2025.,Kukuza ujifunzaji wa maisha yote 2025.,,swh_Latn,868,Education
Segeta chisemi igoro yomorembe aria ase chisegi chigendererete omwaka 2025.,Kukuza elimu ya amani katika maeneo yenye migogoro 2025.,,swh_Latn,869,Education
Segeta omorembe! Soa ebiombe biomorembe chisukuru chiria chire ase chingongo chiesegi.,Kukuza amani! Jiunge na vilabu vya amani vya shule katika maeneo yenye migogoro.,,swh_Latn,870,Education
Segeta oborudia chinyange okuya gochia chisukuru mwaka 2024.,Kukuza baiskeli salama shuleni 2024.,,swh_Latn,873,Education
Segeta okwerwa ase ogosomia omwaka 2024.,Kukuza ufundishaji wa kujitolea 2024.,,swh_Latn,874,Education
Segeta okwerwa omwaka 2025.,Kukuza kujitolea 2025.,,swh_Latn,875,Education
Renda abana abanyaroka! Batwania gokora ogokebwa kwabana abanyaroka (FGM) ase emeroberio yechisukuru.,Linda wasichana! Jumuisha kinga dhidi ya ukeketaji katika programu za shule.,,swh_Latn,876,Education
"enda abana abayaroka! Chisukuru, Konya gokora omochando bwogokeba kwabana abanyaroka (FGM).","Linda wasichana! Shule, epuka hatari za ukeketaji.",,swh_Latn,877,Education
enda abana ! Manyia abambi ogokorerwa bobe gose koibwa kwa abana goetera 116.,Linda watoto! Ripoti unyanyasaji au usafirishaji haramu kwa 116.,,swh_Latn,878,Education
Renda abana baito! Manyia aria aranyare koreta obobe goetera 116.,Linda watoto wetu! Ripoti hatari za usafirishaji haramu kwa 116.,,swh_Latn,879,Education
Renda ense yaito! Soa ebiombe biamasingira esukuru.,Linda sayari yetu! Jiunge na vilabu vya mazingira vya shule.,,swh_Latn,880,Education
"Renda chisuku! Ebinyoro, tanga oboibi bwechiombe.","Linda shule! Jamii, jilinde dhidi ya ujambazi.",,swh_Latn,881,Education
Renda abana besukuru! Riosia ebiombe bigokana gokorerwa bobe ekiagera eki ore (GBV) ase chisukuru.,Linda wanafunzi! Unda mazingira ya shule yasiyo na GBV.,,swh_Latn,882,Education
baikere b! Supply braille digital tools for students.,Toa ufikiaji! Wape wanafunzi zana za kidijitali za Braille.,,swh_Latn,883,Education
Karwe ebinto biria bigokonya abana abaremaru! Karwe bikworokereria chisaini ase abana emeuko.,Toa vifaa vya kusaidia! Toa vifaa vya lugha ya ishara kwa wanafunzi viziwi.,,swh_Latn,884,Education
Karwe ebinto biria bigosira gose gokonya abana baremaru gotenena na gotara omwaka 2020.,Toa vifaa vya usaidizi 2020.,,swh_Latn,885,Education
Provide first aid kits 2020.,Toa vifaa vya huduma ya kwanza 2020.,,swh_Latn,886,Education
Karwe ebigabeirie! Karwe chibesa gokonya emeroberio yobosemia bwebirengererio chisukuru .,Toa rasilimali! Fadhili programu za afya ya akili mashuleni.,,swh_Latn,889,Education
Karwe chibesa chiogonya abana gosomera chigosori fomwaka 2020.,Toa ufadhili wa masomo kwa ajili ya michezo 2020.,,swh_Latn,891,Education
Agacha chinyoma! Ensure safe spaces during floods.,Toa makazi! Hakikisha kuna maeneo salama wakati wa mafuriko.,,swh_Latn,892,Education
Rika eripoti ya kera omwaka 2022.,Chapisha ripoti za kila mwaka za 2022.,,swh_Latn,894,Education
Rika buna abana makorete amatemwa gotanyorwa 2024.,Chapisha matokeo ya mtihani mara moja 2024.,,swh_Latn,895,Education
Rika ebiganeirie gosomwa 2022.,Chapisha nyenzo za kujifunzia 2022.,,swh_Latn,896,Education
Eredio Taifa ngosomia ere gochakera chinsa 0 chia mambia kera rituko igoro ya CBC.,Masomo ya Radio Taifa CBC hurushwa hewani kuanzia saa 10:00 asubuhi hadi saa 11:00 asubuhi kila siku.,,swh_Latn,897,Education
manyia abanto! Somia igoro yomochando yokwanyoka kweriroba ase chisukuru.,Kuongeza uelewa! Elimu kuhusu hatari za maporomoko ya ardhi shuleni.,,swh_Latn,898,Education
manyia abanto! Somia abana buna barakore korobererkana miochando otaiyo.,Kuongeza uelewa! Waelimishe wanafunzi kuhusu usalama wa maandamano.,,swh_Latn,899,Education
"Manyia abanto! Chisukuru, somia buna ogokeba abana abanyaroka (FGM) koratangwe","Kuongeza uelewa! Shule, toa elimu kuhusu kuzuia ukeketaji.",,swh_Latn,900,Education
"Manyia abanto! Chisukuru, somia buna ogokeba abana abanyaroka (GBV) koratangwe.","Kuongeza uelewa! Shule, toa elimu kuhusu kuzuia GBV.",,swh_Latn,901,Education
Manyia abanto! Somia buma okoiba abana korwa esukuru koratangwe.,Kuongeza uelewa! Fundisha kuzuia utekaji nyara shuleni.,,swh_Latn,902,Education
Soma erio oikrania! Rora nga kera omwna nabwate ebitabu.,Soma ili ufanikiwe! Hakikisha kila mwanafunzi ana vitabu vya kiada.,,swh_Latn,904,Education
Irorera amaagacho buya! Irania ebirasi biesukuru buna biare nyuma yetoigo.,Jenga upya kwa usalama! Rejesha madarasa baada ya mafuriko.,,swh_Latn,905,Education
Recover learning! Join remedial classes after floods.,Pata nafuu ya kujifunza! Jiunge na madarasa ya tiba baada ya mafuriko.,,swh_Latn,906,Education
Rika emeremo abarimu basomete buya 2023.,Kuajiri walimu waliohitimu 2023.,,swh_Latn,907,Education
Rusia ebitango! Toma ogosaba kwao konyora gokonya goke korwa eserikari ase abana bakorwa chifamilia chintaka.,Punguza vikwazo! Omba ruzuku ya ada ya serikali kwa familia zenye kipato cha chini.,,swh_Latn,908,Education
Erike buna omoaki chikura rero ase egetuo kiambarebare kieyunifasity yeserikari. Konyora ekebande mbosa.,Jiandikishe kama mpiga kura leo katika chuo kikuu cha umma kilicho karibu nawe. Usindikaji wa vitambulisho ni bure.,,swh_Latn,912,Education
Erike gokora amatemwa KCPE omwaka 2020 nonya okonyorwa koreo.,Jisajili kwa KCPE 2020 licha ya kuchelewa.,,swh_Latn,913,Education
Erike gokora ogotemwa ogoke gwa KCSE gotanyorwa 2025.,Jisajili kwa mifano ya KCSE mapema mwaka wa 2025.,,swh_Latn,914,Education
Rosia amaagacho esukuru aomogete! Agacha keboyia amaagacho asaretigwe nemegoko.,Rekebisha shule! Jenga upya miundombinu iliyoharibiwa na mafuriko.,,swh_Latn,916,Education
Manyia abarimu kegima igoro ebikoro bigosaria oboamate gati ya bana.,Ripoti matukio ya unyanyasaji mara moja.,,swh_Latn,918,Education
"Manyia kegima ebikoro bigosaria oboamate gati ya bana. Goetera esimi 0800721524, Ogochika oko goikeranigwe chisukuru chionso!",Ripoti uonevu mara moja kupitia 0800721524 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ kutovumilia kabisa katika shule zote!,,swh_Latn,919,Education
Manyia KNEC igoro yoboibi bwa amatemwa goetera enamba yamorero 0800721490 ekero kia amatemwa,Ripoti makosa ya mtihani kwa simu ya dharura ya KNEC 0800721490 wakati wa mitihani ya kitaifa.,,swh_Latn,920,Education
"Manyia igoro yobokong'u bonde bwonsi! Chisukuru, karwe ribaga riokomanyigwa emechando.","Ripoti masuala! Shule, weka mifumo ya malalamiko.",,swh_Latn,921,Education
Manyia KNEC igoro yoboibi bwa amatemwa goetera 0800721490.,Ripoti ukiukwaji wa sheria kwa simu ya dharura ya KNEC 0800721490.,,swh_Latn,922,Education
Manyia KNEC igoro yoboibi bwa amatemwa goetera anamba ya morero ase amatemwa KCSE 2025.,Ripoti ukiukwaji wa sheria kwa simu ya dharura ya KNEC wakati wa KCSE 2025.,,swh_Latn,923,Education
Manyia KNEC igoro yoboibi bwa amatemwa goetera enamba yamorero.,Ripoti ukiukwaji wa sheria kwa simu ya dharura ya KNEC.,,swh_Latn,924,Education
Manya na komanyia abande igoro yomochando gose okogosereria konde gwonsi gotaraba! Rangeria abasikari gose omwarimi gotnga akoibwa kwa abana.,Ripoti hatari! Piga simu polisi au walimu ili kuzuia utekaji nyara.,,swh_Latn,925,Education
Manyia abarimu igoro yechingencho gati yabamura na abanyaroka gose chioboegi chintancheiri esukuru goetera 0800721524 otari kwemanyekania ase bosa!,Ripoti unyanyasaji wa kijinsia shuleni kupitia 0800721524 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ bila kujulikana na bure!,,swh_Latn,926,Education
Abamenyi renta amabori igoroyamachiko oboronge.,Wakazi wauliza maswali kuhusu haki za kikatiba,,swh_Latn,927,Education
Karue amangana igoro yogotaigwanana! Egeria abana enchera yokobwatana barabwo ase barabwo.,Tatua migogoro! Wafunze wanafunzi kuhusu upatanishi wa rika.,,swh_Latn,929,Education
Ekorechi ya Rift Valley Technical Training Institute netang'aine ase amasomo obobundi TVET.,Taasisi ya Mafunzo ya Ufundi ya Bonde la Ufa inaongoza katika TVET inayotegemea uwezo.,,swh_Latn,930,Education
Chisukuru chia risabu chiansire konyora chikombiuta chiakoboko neintaneti gokinia amasomo egedichitari.,Shule za vijijini zinapokea kompyuta kibao na muunganisho ili kuongeza ujifunzaji wa kidijitali.,,swh_Latn,931,Education
Koigora mochando otaiyo: Chisukuru chionsi gika chibwatie amangana 10 igoro yogwetanga nenyamayaa. Ogochika kwomonisita bwechisemi!,Kufunguliwa tena kwa usalama: Shule zote lazima zifuate itifaki ya COVID ya pointi 10 - maagizo ya CS!,,swh_Latn,932,Education
Ayarengete okoigora chisukuru mochando otaiyo akabekwa chinguru naria akoregete ekero chinaki chietoigo.,Itifaki za kufungua shule salama zililazimisha baada ya mafuriko.,,swh_Latn,933,Education
Obobogoria obuya bwabana: Matatu chionsi chikobogoria abana goika chibe negento keria kegotanga orogendo rwaigoro!,Usafiri salama shuleni: Matatu zote zinazosafirisha wanafunzi lazima ziwe na vidhibiti mwendo!,,swh_Latn,934,Education
Okomanya nga chisukuru mbuya chire nyuma yechitariki 30 omotienyi 9 goetera egetabu kiomwaka 2008.,Ukaguzi wa usalama ifikapo Septemba 30 kwa kutumia Mwongozo wa 2008.,,swh_Latn,936,Education
Omoroberio omoikeranu gotanga obokongu ekero chisukuru chikoigora omwaka 2021.,Miongozo ya usalama kwa ajili ya kufungua tena shule 2021.,,swh_Latn,937,Education
kana riaki! Mnyia ekeombe keria ekenene gekorwania obokorekanu (EACC).,Kataa rushwa! Ripoti vitendo vya ufisadi kwa EACC.,,swh_Latn,939,Education
"Esukuru yaikeranirie okwamboka gochia esekenderi ya igoro, garei chikirechi chinke","Shule inarekodi mpito kamili hadi shule ya upili, inapanua mafunzo ya ufundi.",,swh_Latn,941,Education
Chisukuru chiasiekirwe ase engencho yobochori? Tumia ribaga eri komanya ng'a ekadi yao yogoka chikura mbuya ere getera *222#.,Shule zimefungwa kwa ajili ya uchaguzi? Tumia mapumziko kusasisha maelezo yako ya mpiga kura kupitia *222#.,,swh_Latn,943,Education
Chisukuru chiachikirwe gokora obochori bwabana kwegeria abana igoro yemeroberio yobochori eng'ikeranu.,Shule zaagizwa kufanya uchaguzi wa majaribio ili kufundisha mchakato wa kidemokrasia.,,swh_Latn,944,Education
Chisukuru chiachikirwe kobeka ebimiongeri amang'ana (CCTV) na korika abasikari ase oborendi.,Shule zaagizwa kufunga CCTV na kuajiri walinzi kwa ajili ya usalama.,,swh_Latn,945,Education
"Chisukuru Kenya nigo chiraigore gochakera chitariki 12 omotienyi 10, chigochakera abana bageredi 4, Kerasi 8 na abana besekenderi fomu 4","Shule nchini Kenya zitafunguliwa tena kuanzia tarehe 12 Oktoba, kuanzia darasa la 4, darasa la 8 na kidato cha 4.",,swh_Latn,946,Education
"Chisukuru nchigore motwe yogosiekwa ase engencho yenwari Yenyamayaa (COVID-19) ase abana bageredi 4, 8, na fomu 4.","Shule zitafunguliwa tena baada ya kufungwa kwa COVID-19 kwa Darasa la 4, 8, na kidato cha 4.",,swh_Latn,948,Education
"Chisukuru nchigore chitariki 6 omotienyi omotang'ani, mwana onde tari oraserigwe ase engencho yogotaakana efisi. Manyia okobuna kwerichiko eri goetera 0800721490 BONO!",Shule zitafunguliwa tena Januari 6 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ hakuna mwanafunzi atakayefukuzwa kwa ajili ya karo. Waripoti wanaokiuka sheria kwa 0800721490 SASA!,,swh_Latn,949,Education
Chisukuru nigo chikoigora chitariki 6 chiomotienyi omotangani 2025 ase etamu entang'ani 1 yomwaka bwechisemi.,"Shule zitafunguliwa tena Januari 6, 2025 kwa Muhula wa 1 wa mwaka wa masomo.",,swh_Latn,950,Education
"Chisukuru chigore etamu ya gatato chitariki 25 chiomotienyi 8, 2025.","Shule zinaanza muhula wa tatu Agosti 25, 2025.",,swh_Latn,951,Education
Chisukuru nchibe nobochori bwoborai bwabana kera etamu buna ayaganeirie ase amasomo a'CBC.,Shule kufanya uchaguzi wa majaribio kila muhula kulingana na sharti jipya la CBC.,,swh_Latn,952,Education
Renda amatemwa namachibu taibwa 2021.,Vifaa vya mtihani salama 2021.,,swh_Latn,955,Education
Nyora chibesa chiechibasari 2025.,Ufadhili wa uhakika kwa ajili ya ufadhili wa masomo 2025.,,swh_Latn,956,Education
Renda baria bakong'anyang'anya! Renda chisukuru chiria chikong'anyang'anya korwa ase bokong'u bonde bwonsi.,Wafugaji salama! Linda shule zinazotembea kutokana na hatari.,,swh_Latn,957,Education
Renda ebinto biesukuru tibisarigwa nechibesa tichibwa gose gosarigwa 2021.,Kuhakikisha shule zinapata usalama dhidi ya wizi na uharibifu 2021.,,swh_Latn,958,Education
Renda chisukuru! Agacha chimabago chiamagena gotanda obokegago bonde bwonsi,Linda shule! Weka uzio ili kuzuia ujambazi.,,swh_Latn,960,Education
Renda chisukuru! Beka ebinto biria bioborendi bikomoreka obokebago bonde bwonsi.,Kuweka shule salama! Weka hatua za usalama dhidi ya ujambazi,,swh_Latn,961,Education
Renda chisukuru! Eagariganie mapema gokonya omochando bwokwanyoka kweriroba chinsemo chirkwanyoka.,Shule salama! Jiandae kwa maporomoko ya ardhi katika maeneo yenye hatari kubwa.,,swh_Latn,962,Education
"Bwatia komanya buya buna esukuru egendererete ase chibesa nebinto biaye goikerania oboteneneri obuya na gptanga oboibi nechake etichirimo, bwaterana nabateneneri.",Ukaguzi wa usalama katika shule zote za kitaifa unaanza Jumatatu shirikianeni na maafisa!,,swh_Latn,964,Education
Rigia ogokonywa! Kabe neribaga rigiya nomwarimu oo bwebirengererio kogokonya nyuma yeburaburu yokoandamana.,Tafuta msaada! Wasiliana na washauri baada ya vurugu za maandamano.,,swh_Latn,965,Education
"Emeroberio ao ao yabekirwe ase okorifereria, kobwatia na kogokora ase okobwaterana nenamba enene yabana abaaki chikura.",Mfululizo unafuata kundi la wanafunzi wapiga kura,,swh_Latn,967,Education
Bogoriua egetambokero giokoagacha mambia yao! Soa chikosi chiobosoni ime ya Kitui.,Shona mustakabali wako! Jiunge na kozi za ufundi wa nguo huko Kitui.,,swh_Latn,969,Education
Ngororia amachibu ase ogwata o ase on OMR sheets for KPSEA 2025.,Weka majibu kwenye miduara kwenye karatasi za OMR kwa KPSEA 2025.,,swh_Latn,970,Education
"ogoriua egetambokero giokoagacha mambia yao! Soa ase chnkwana nemesangererekano abwo ase abasae bagokwana igoro yemechando yebinyoro biabo, obogambi and gokora emeremo.",Tengeneza mustakabali wako! Shiriki katika majukwaa ya kiraia ya vijana.,,swh_Latn,971,Education
Sigalagala National Polytechnic yaigoire amasomo igoro yechisemi pandia.,Sigalagala National Polytechnic yafungua maabara ya mafunzo ya AI.,,swh_Latn,973,Education
Ogoitaba gwokoirana emeremo kwa abarimu bechiyunifasiti.,Kusainiwa kwa Fomula ya Kurudi Kazini kwa Vyuo Vikuu.,,swh_Latn,974,Education
"Egekwegia buna ense ekorigia, kobanga na gotumia chibesa.",Huiga chaguzi halisi za fedha za kaunti,,swh_Latn,975,Education
"Chigosori ngotumeka chire kworokia, gokwanerana na gosomia buna chibesa chibwenerete gotumeka ase oboikeranu na maiso marore.",Majaribio yanachunguza uwajibikaji wa bajeti,,swh_Latn,976,Education
Toma amangana ase obwenge na rangeria ogokonywa ase emenwa etato.,Huduma ya usaidizi kwa SMS na simu kwa lugha 3,,swh_Latn,977,Education
Chingero chitomire goetera Instagram,Nyimbo zilizowasilishwa kupitia Instagram,,swh_Latn,979,Education
Kwana! Manyia abarimu ingana rinde rionsi rirarete omochndo gose aka esimi 116.,Zungumza! Ripoti unyanyasaji kwa walimu au piga simu 116.,,swh_Latn,981,Education
"Ebirasi biogosomera bia abana baria nokogania kwabeene mbiagesegete goika 500, Ãtoma ogosaba gwokong'anya nyuma yechitariki 20 chiomotienyi 12!",Madarasa ya mahitaji maalum yameongezwa hadi 500 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ yanaomba uhamisho kabla ya Desemba 20!,,swh_Latn,982,Education
"Abana baria baganetie ogokonywa kwa beene nkonyora bare ebinto bikobakonya gosoma bosa, nyora ebiao korwa eofisi yekaonti!",Wanafunzi wenye mahitaji maalum wanapata vifaa vya usaidizi bila malipo ambavyo ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ hukusanywa kutoka ofisi ya kaunti!,,swh_Latn,983,Education
"Abana baria baganetie ogokonywa kwa beene : Toma ogasaba kwao onyore chibesa chiao chiomwaka 50,000 nyuma yechitariki 15 omotienyi 12.","Wanafunzi wenye mahitaji maalum: Tuma maombi ya ruzuku ya kila mwaka ya Ksh 50,000 kabla ya Desemba 15.",,swh_Latn,984,Education
Chaka ebiasara biao! Soa ekorechi yobobundi nechisemi chiokwegendereria (TVET) ase ekosi yochusi.,Anza biashara yako! Jiunge na kozi za ujasiriamali za TVET.,,swh_Latn,988,Education
Kabe maiso! Tiga goetera chinchera chitabwati usalama gochia esukuru ase chingongo chiria chichoire nobokebago.,Kuwa macho! Epuka njia zisizo salama za kwenda shuleni katika maeneo ya majambazi.,,swh_Latn,990,Education
"Kabe maiso Chisukuru, Bwatia komanya bun abana babaise koibwa korwa esukuru.","Kuwa macho! Shule, fuatilia hatari za utekaji nyara.",,swh_Latn,991,Education
Renda kegima! Kabe are nabanto otamanyeti na karwe amangana gochia ararete bokongu bonde bwonsi gochia ase abarimu.,Kuwa mwangalifu! Epuka wageni na uripoti hatari kwa walimu.,,swh_Latn,992,Education
Kabe omoterere! Tumia chinyomba chiobosafi chiesukuru gotanga endwari yogosaa.,Endelea kuwa safi! Tumia vifaa vya usafi wa shule ili kuzuia kipindupindu.,,swh_Latn,993,Education
Kabe na afia engiya! Rora ng'a chisukuru nchibwate amache amaya nechinyomba chiobochenu.,Endelea kuwa na afya njema! Hakikisha shule zina maji safi na usafi wa mazingira.,,swh_Latn,994,Education
Bera esukuru! Kabe are korwa ase baria bakoreta eburaburu ase esukuru ase okwerenda.,Endelea shuleni! Epuka maeneo ya maandamano kwa ajili ya usalama.,,swh_Latn,995,Education
Ragera buya! Soa chisukuru chibwate omoroberio bwokorageria.,Endelea kupata lishe bora! Jiandikishe katika shule zenye programu za kulisha.,,swh_Latn,996,Education
Erende chingaki chieburaburu ase esukuru. Kabe are korwa aria ase chiburaburu chigoansera esukuru.,Jilinde wakati wa maandamano! Epuka maeneo ya maandamano karibu na shule.,,swh_Latn,997,Education
Kabe otari namochando ase eintaneti! Somia abana bande gwetanga kogosereria ase eintaneti.,Kaa salama mtandaoni! Wafundishe wanafunzi kuepuka vitisho vya mtandaoni.,,swh_Latn,998,Education
Erende! Bwatia emeroberio yokwebacha korwa amache achafuirwe nechikemiko gose amasigira achfuirwe nechikemiko.,Kaa salama! Fuata mipango ya uokoaji wakati wa kumwagika kwa kemikali.,,swh_Latn,999,Education
Menya buya! Manyia igoro yomonto omogeni ase omwarimu gose omosikari.,Kaa salama! Waripoti wageni walio karibu na shule kwa walimu au polisi.,,swh_Latn,1001,Education
"Menya buya! Chisukuru, somia abana igoro yomochando bwokoibwa kwa abana.","Kaeni salama! Shule, wafundisheni wanafunzi kuhusu hatari za usafirishaji haramu wa binadamu.",,swh_Latn,1002,Education
"Menya buya, abana! Kabe are korwa ase eburaburu ere ange nechisukuru.","Kaeni salama, wanafunzi! Epuka maeneo ya maandamano karibu na shule.",,swh_Latn,1003,Education
Kabe maiso! Bwatia emeroberio yesukuru ekero mwakureirwe.,Kuwa macho! Fuata itifaki za usalama shuleni wakati wa tahadhari za ugaidi.,,swh_Latn,1004,Education
Tanga ogokorera bobe abande (GBV)! Manyia ogokorera bobe abande ase esukuru goetera 116.,Acha Ukatili wa Kijinsia! Ripoti ukatili wa kijinsia shuleni kwa 116.,,swh_Latn,1006,Education
Tenenia ogokorera bobe abande (GBV)! Manyia ogokorera bobe abande ase esukuru ase abateteneri gose rangeria 116.,Acha Unyanyasaji wa Kijinsia! Ripoti vurugu shuleni kwa mamlaka au piga simu 116.,,swh_Latn,1007,Education
Abana baria banyorete egeredi gia C- na inse ase amatemwa omwaka 2023 esekenderi (KCSE) nabo barasomere chikoso chiesatificate ase ase obobwenia ao ao. Chikosi echi nigo chikorwegwa ase chikorechi Chiobonyagitari...,Wanafunzi waliopata alama ya C- na chini katika mtihani wao wa Cheti cha Elimu ya Sekondari cha Kenya (KCSE) cha 2023 wanaweza kufuata kozi za diploma na cheti katika uwanja wa matibabu. Kozi hizo zinatolewa katika Kenya Me...,,swh_Latn,1012,Education
Ababana baria banyorete egeredi gia D+ na D (bosa) ase amatemwa abo eskenderi (KCSE) mbare neribaga riogosoa chikosi ao ao chiogwancha kwabo omwaka 2024. Chikosi echi nigo chikorwegwa ase chikorechi chinke ao ao...,Wanafunzi waliopata alama za D+ na D (wazi) katika Cheti cha Elimu ya Sekondari ya Kenya (KCSE) watastahiki kufuata kozi ya cheti wanayoipenda mwaka wa 2024. Vyeti hivyo hutolewa katika aina mbalimbali...,,swh_Latn,1013,Education
Soma korwa inka! Nyora amasomo goetra eintaneti ase abana baria ba risabu.,Jifunze kutoka nyumbani! Pata majukwaa ya elimu mtandaoni kwa wanafunzi wa vijijini.,,swh_Latn,1014,Education
Toma buna ogokora emeremo yao buna ogosomia buya gochia (TPAD)nyuma yechitariki 30 chiomotienyi 6 tonyoria emeroberio.,Tuma TPAD ifikapo Juni 30 ili kuepuka ucheleweshaji.,,swh_Latn,1015,Education
Toma buna ogokora emeremo yao buna ogosomia buya (TPAD) nyuma yechitariki 30 chiomotienyi 6 gotanyorwa.,Tuma data ya TPAD ifikapo Juni 30 ili kuepuka ucheleweshaji.,,swh_Latn,1016,Education
Toma buna ogokora emeremo yao buna ogosomia buya (TPAD) nyuma yechitariki 30 chiomotienyi 6 gotanyoria ogochererigwa gwokobanga emeroberio yemesara.,Wasilisha data ya TPAD ifikapo Juni 30 ili kuepuka ucheleweshaji wa mishahara.,,swh_Latn,1017,Education
"Okoumerana okonene igoro yogotumia egasi, esora gose esitima korosia endagera.",Mkutano kuhusu Upishi Safi wa Kitaasisi.,,swh_Latn,1018,Education
Kinya emeroberio yechisemi chiabanto abanene omwaka 2025.,Saidia programu za kusoma na kuandika za watu wazima 2025.,,swh_Latn,1019,Education
Segeta emeroberio yabana baria bakorete korwa esukuru omwaka 2025.,Saidia mitandao ya wahitimu 2025.,,swh_Latn,1020,Education
Segeta amasomo goetera eintaneti omwaka 2024.,Saidia kujifunza kwa umbali 2024.,,swh_Latn,1021,Education
"Sira chisemi! Ebinyoro, konya korwa esukuru fisi.","Saidia elimu! Jamii, fadhili ada za shule.",,swh_Latn,1023,Education
Sira chisemi! Akana esukuru fisi erio amasomo agenderere.,Saidia elimu! Lipa karo za shule ili uendelee kujifunza.,,swh_Latn,1024,Education
Sire emeroberio yamasomo gioetera eintaneti omwaka 2021.,Saidia mifumo ya kujifunza mtandaoni 2021.,,swh_Latn,1025,Education
Sira chisemi chiabana abanyaroka barisabu omwaka 2022.,Kuunga mkono elimu ya wasichana katika maeneo ya vijijini 2022.,,swh_Latn,1026,Education
Sira amasomo! Karwe endagera gokonya chisukuru chiria chire ase chingongo chinyomo.,Saidia kujifunza! Toa milo katika shule zilizoathiriwa na ukame.,,swh_Latn,1028,Education
Sira amasomo eintaneti! Karwe ebinto bigokonya abana emeoko.,Saidia kujifunza! Toa vifaa vya kuona kwa wanafunzi wasioona.,,swh_Latn,1029,Education
Sira chingongo chiria chitigarete magega omwaka 2022.,Saidia jamii zilizotengwa 2022.,,swh_Latn,1030,Education
Sira chisemi chiabana baria bakong'anyang'anya omwaka 2022.,Saidia elimu ya kuhamahama 2022.,,swh_Latn,1031,Education
Sira amasomo yabana baria bakonganyanganya omwaka 2023.,Wasaidie wanafunzi wa kuhamahama 2023.,,swh_Latn,1032,Education
Sira baria bakong'anyang'anya! Karwe chibesa ase abatugi bokong'anyang'anya .,Saidia wahamaji! Fadhili shule zinazohamishika kwa wafugaji.,,swh_Latn,1033,Education
Sira abakong'anyang'anya! Karwe chibesa ase emeroberio yechisukuru chia abakong'anyang'anya.,Saidia wahamaji! Fadhili programu kwa shule za wahamaji.,,swh_Latn,1034,Education
Konya chintakana! Toma ogosaba kwogokonywa chibesa chiogosomera eskaonti yao.,Saidia yatima! Omba ufadhili wa masomo katika kaunti yako.,,swh_Latn,1035,Education
Sira baria batamire chisegi korwa sobo! Karwe ebinto biogosomera ase abana ba baria batamire chisegi korwa sobo.,Wasaidie wakimbizi! Toa vifaa vya kujifunzia kwa wanafunzi wakimbizi.,,swh_Latn,1037,Education
Sira emeroberio yokobeka esitima omwaka 2023.,Kuunga mkono usambazaji wa umeme vijijini 2023.,,swh_Latn,1039,Education
Sira emeroberio yechisemi chia abana baria bare nokogania kwabeene omwaka 2024.,Kusaidia elimu ya mahitaji maalum 2024.,,swh_Latn,1043,Education
Sira abana! Konya chisukuru chiria chigonya bari bare nemechando yebirengererio.,Wasaidie wanafunzi! Fadhili huduma za afya ya akili shuleni.,,swh_Latn,1044,Education
Sira abana! Karue obosemia ekero eburaburu yabeire,Wasaidie wanafunzi! Toa ushauri nasaha baada ya maandamano.,,swh_Latn,1045,Education
Sira ogokinigwa ebirogo omwaka 2020.,Saidia kupandishwa cheo kwa walimu 2020.,,swh_Latn,1047,Education
Sira ebiombe biabarimu omwaka 2022.,Kuunga mkono vyama vya walimu 2022.,,swh_Latn,1048,Education
Sira emeroberio yebiombe biobuya ase abarimu omwaka 2021.,Saidia programu za ustawi wa walimu 2021.,,swh_Latn,1049,Education
Sira abarimu! Karwe ebinto bigokonya gosomia nemeroberio yogosomia.,Wasaidie walimu! Toa vifaa vya kufundishia na mipango ya masomo.,,swh_Latn,1050,Education
Sira abarimu! Egeria abasemia sase abana ba baria batamire chisegi korwa chinse chiabo.,Wasaidie walimu! Wafunze waelimishaji kwa wanafunzi wakimbizi.,,swh_Latn,1051,Education
