src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
Engencho abanto bagokora ebinto biabo nero egwokia omorero ase chingaki chinyinge.,Human activities cause most wildfires. Avoid open flames in forests and report smoke sightings to Kenya Forest Service.,,eng_Latn,2318,Security
Abamenyi baonchokanete enyancha nere buya babe nobomanyi bwokomanya ekero omwaga omonene bwesunami okare gocha (obwango bwa amache enyancha agocha na kogenda)erio batame gochia ase aimokerete igoro bwango kegima.,Coastal communities should recognize tsunami warning signs (receding water) and move to higher ground immediately.,,eng_Latn,2319,Security
Ayabwenerete gokorwa ritangani chingaki chimobasekano.Okwegerigwa kwa bosa na St.John Ambulance and Kenya Red cross.,Basic first aid saves lives during disasters. Free training is available through St. John Ambulance and Kenya Red Cross.,,eng_Latn,2320,Security
Emesabeka no nigo ere omochando omonene ase abanto bare noborema.Abanto benyomba eyemo nere buya koroberia igoro yenchera yogwekonya baranyare goetera nyuma yomobasekano oyio.,Disasters disproportionately affect people with disabilities. Families should plan accessible evacuation routes in advance.,,eng_Latn,2321,Security
Abatigari bemebasekano chingaki chinyinge nigo bakweiranana.Obotebereria na obokonyi bwa bosa mboreo ase chinyagitari chieserikari na goetera ebiombe biria bitari bieserikari(NGOs).,Survivors of disasters often face trauma. Free counseling is available at government health centers and through NGOs.,,eng_Latn,2322,Security
Baria banyorirwe nomochando bweguragura enene nabo bakonyora endagera korwa eserikari.Karwe amang'ana igoro yabanto bare nchara gochia eserikari ensemo ya baria batenenerete ogokonya igoro yokorwa obokonyi chingaki chieguragura enene.,Drought-affected families can access government relief food. Report hunger cases to the National Drought Management Authority.,,eng_Latn,2323,Security
Chinka nechisukuru chire chingongo chiriachibwate rinaga rinene ria emechando goika chitwatre oborendi bore igoro konua emetengecho nee chikoba,"Homes and schools in disaster-prone areas should meet safety standards to withstand floods, earthquakes, and storms.",,eng_Latn,2324,Security
Counties chibegete chinsemo chio obotamero bera ange nase ayie beka ebinto bio'bokonyi ang'e.,Counties have designated evacuation centers. Locate your nearest shelter and keep emergency kits ready.,,eng_Latn,2325,Security
"Nyuma yetoigo,chisoko chia amache nabo chirasareke tumia chitetere chia ogosibia amache ose oberie.","After floods, water sources may be contaminated. Use water purification tablets or boil water before drinking.",,eng_Latn,2326,Security
Erike nomoroberio oria okorwa ogokurera igoro bwabsemi berire erio konyora ogosemia kwa beene igoro yembura eneene egocha netoigo ase ekenyoro kiao.,Subscribe to SMS alerts from the Meteorological Department to receive real-time flood warnings in your area.,,eng_Latn,2328,Security
Chikomiti chi nka ase okomanyania na kobwaterana igoro yobokonyi na kobga obokonyi chinaki chiomobasekano.Erwe gokomora emeremo yokwerwa.,Local committees help coordinate rescue efforts and resource distribution during emergencies. Volunteer with your village committee.,,eng_Latn,2329,Security
Enhera etabwenereti buna etugo ekwete egotindekwa nenchera eyemo yogwateka kwendwari.Bwatita ayarikire korwa baria bakoraa obochenu ekero endwari yatekire.,Improper handling of corpses risks disease outbreaks. Follow Textlines from health authorities during mass fatalities.,,eng_Latn,2330,Security
Etugo negento iiengencho ase endangera.Manyia abanyagitari betugo yetugo eria ere ase obokong'u kobwenia nagochirageria amo nobokonyi boganeirie.,Livestock are critical for livelihoods. Report distressed animals to veterinary officers for feed and medical support.,,eng_Latn,2332,Security
Tumia chitoci ase oborabu erio gotanga ogwateka kwomorero ekero esitima etaiyo.Manyia abanto besitima igoro yemerande yesitima eyio egwete inse.,Use flashlights instead of candles to prevent fires during blackouts. Report downed power lines to Kenya Power.,,eng_Latn,2333,Security
"Chikampani nchibwenerete koba nomoroberio bwokogenderera,koba nebinto buna chichenereta chiomorero,na gosimia abakori emerebo baye igoro yemebasekano.","Companies should have continuity plans, backup generators, and employee safety training for emergencies.",,eng_Latn,2335,Security
"Abanto baria baseretigwe korwa ase bare gokora emeremo ekero kieminano yechikura chibopresidenti omwaka 2007/2008 na korenta egegi embe yebiama biegesiasa nebisaku, igo ere obwororo ase bare konyorwa namarwaire. Bakonye konyora amache amaya, chichoo, namariogo aaria chikambi chiabo.","Internally Displaced Persons (IDPs) are vulnerable to diseases. Ensure clean water, sanitation, and medical supplies in camps.",,eng_Latn,2336,Security
Gotumia echenereta etarosirie buya namakanika esambe ediseli gose epetiroli buya ekero okoyetumia konyora chunguru chiesuitima nigo egosokia erioki ribabwate esumu ekero kwayeeyanire yaba esumu ase omobere oo. Okia echenereta are korwa ase emerangu nechitirisa erioki tirisoa nyoma.,Improper generator use causes carbon monoxide poisoning. Operate generators outdoors and away from windows.,,eng_Latn,2337,Security
Tabanto begeirie bokwerwa nigo bagokonya ekero kiemesekano. Erike byuna oyomo obo nekeombe ekebariri (Red Cross) gose ecomiti eria yanka eusikaine nemeremo eyio.,Trained volunteers assist in rescue operations. Register with Kenya Red Cross or local disaster committees.,,eng_Latn,2338,Security
"Ekero kiechando emetambe buna omogaso gose embura enyinge, gacha endagera ase okoyiomia, koyebeka omonyo, goge koyesiba ime yebibekerero embeo etari gosoa ime koyerenda tegunda.","During prolonged disasters, preserve food by drying, salting, or using airtight containers to avoid spoilage.",,eng_Latn,2341,Security
Amangana oborimo nigo akogesa obororo. Nyora amangana korwa aase aronge buna eserikari amo nabariki na abamanyi amangana bokwegenwa.,Rumors worsen panic. Rely on official updates from government agencies and verified media outlets.,,eng_Latn,2342,Security
Chingiti ching'enda'nse origia chire obomenyo chinka chiaito ekero chietoigo. Tumia etochi botuko na erende gotatacha inse namagoro amasa aotabegeti ebiato.,Snakes seek shelter in homes during floods. Use torches at night and avoid walking barefoot.,,eng_Latn,2343,Security
"Chifamiri chiria chitari kwenyara gose chintaka mbwango konyorwa nemechando, tema goikera ogokonya gweserikari goetera omoroberio (o'cash aid) ekero kiemechando goetera esimi yao.",Vulnerable families can access government cash aid during disasters via mobile money platforms.,,eng_Latn,2345,Security
Tiga koirorera kwoagacha ase riroba rikoanyoka. Eserikari nkorwa ere emegondo emao ase oyio oo ase chifamilia chianyorirwe nomochando oyio.,Avoid rebuilding in landslide-prone areas. Government offers alternative land for affected families.,,eng_Latn,2346,Security
Amasomo abosa igoro yokwerenda ekero kiomorero nareo ase ebinyoro gotanga nagokonya chingaki omorero ogwateka.,Free fire safety training is available for communities to prevent and respond to fire outbreaks.,,eng_Latn,2347,Security
Nere buya ase abaremi gosimeka ebimeri bikoremereria omogaso omnene amo nenchera yokogacha na gotumia buya amache na gotanga konyorwa gose gokeania konyorwa nemechando eyio .,Farmers should adopt drought-resistant crops and water conservation techniques to mitigate climate shocks.,,eng_Latn,2349,Security
Egera koacha chinyomba ogtumia ebinto bigotoka inka ase bari baseretigwe korwa aase bare abwo nyuma.,Learn to build temporary shelters using locally available materials for displaced families.,,eng_Latn,2350,Security
Tema komanya buna obwoba gose ogwechanda kwa abanto banyorirwe nomobasekano erio kobakonya korwania obwoba obwo goetera obosemia bwebirengererio na kobasira nchera ende yonsi erio banyare gotenenana kogenderera.,Learn to recognize trauma symptoms and provide psychological first aid to disaster survivors.,,eng_Latn,2352,Security
"Rora ng'a omotungi bwegasi yokorugera mbuya egachiire na aase agiya are nerigaba riembeo gosoa ime, na rigereria kera chingaki komanya gose egasi nkominchoria ere korwa omotungi oyesokie bwango buna enchera eyemo yogotanga emebasekano.",Ensure LPG cylinders are stored in well-ventilated areas and check for leaks regularly.,,eng_Latn,2353,Security
Abanto abagotu mbaganetie enchera yabeene kobatamia korwa emebasekano. Beka abatenereri babo amo nase oraibaire kobera motwe yokobatania korwa omobasekano.,Older adults need tailored evacuation plans. Identify caregivers and accessible shelters in advance.,,eng_Latn,2354,Security
Chikemiko naguta nere buya kogachwa are korwa chinka na ase engencho ebwenerete eri ogotanga ogwateka kwemerero na ogosaria amasingira.,Chemicals and fuels should be stored away from homes to prevent fires and environmental contamination.,,eng_Latn,2356,Security
Abanto basirete nnabo barabwatigwe goetera ekeombe ekebariri (Red Cross) amo nabariki amangana na komanyia abanto amang'ana.,Lost family members can be traced through Kenya Red Cross and social media platforms.,,eng_Latn,2357,Security
Chiumbu nigo chikoiborerana ase amache atereime. Tumia chineti chiebitanda korara na manyia abanyagitari igoro yokoromwa nechiumbu na buna abanto barwarete.,Stagnant water breeds mosquitoes. Use bed nets and report mosquito infestations to health authorities.,,eng_Latn,2358,Security
Nere buya ebinyoro kobeka chinguri chiabo ase okorema ebisima ebinene bia abanto abange nomoroberion bwogotacha amache erio koba namache aisaine chingaki chieguragura.,Communities should invest in boreholes and rainwater harvesting to ensure water access during droughts.,,eng_Latn,2359,Security
Amachiko aKenya igoro yobokoreri ekero kia omobasekano nkoenekia are ng'a okobeaterana nekomoti yemebasekano. Manya aboronge bwao neki eserikari ebwenerete kogokorera.,Kenya's policy framework ensures coordinated disaster management. Understand your rights and government obligations.,,eng_Latn,2360,Security
"Enamba yesimi yogokonya 1195 inao ere ase chingaki chionsi ase ogokonya bari batarareirwe, gotibonwa gose komocherwa nchera ende yonsi koreng'ana na eki ore.",The national helpline 1195 is available at all times to provide immediate assistance to survivors of sexual and gender-based violence.,,eng_Latn,2361,Security
Eminano gose ogokurarana gati yomosacha nomokungu oye mara aanga nigo gokogenderera kogesekana na koba boke ng'orang'ora. Mbuya komanya ayio bwango na kwegeria abakoreri baria bare motwe gokonya ase okobaikera na kobakonya ebirengererio na kobaraa gochia nyagitari ase kobwenigwa.,Intimate partner violence often escalates gradually. Early recognition and training for frontline professionals support prevention and safe referrals.,,eng_Latn,2362,Security
Omoroberio oo aye omonyene kwerenda ngokonya ore kwebanga chingaki chiokong'u ase okomanya boronge ase ogotamera gochia na buna okwerenda.,Personal safety plans help individuals prepare for dangerous situations by identifying safe locations and strategies for protection.,,eng_Latn,2365,Security
"Ebokundi biogosira ase ebinyoro nigo bigokonya baria bakoreirwe bobe ase enchera yokobaa aase bakobera atari namochando onde bwonsi goetera abakonyi babo bokwerwa begeirie buya, kobasira goetera ebinto bike bike bikobakonya, na kobwaterana gochia ase baranyare konyora obokonyi ao ao, oborendi bwaigoro nobobisi bwabo.","Community support networks assist survivors by providing safe spaces, trained volunteers, empowerment programs, and coordinated referrals while prioritizing safety and confidentiality.",,eng_Latn,2366,Security
"Koba namachiko ase abanto bagokora emeremo na kobaegeria igor yoboronge bwa mwanyabanto ngokonya ere gokorerwa bobe kebwanchani egekogera kera omokori emeremo amanyete buya nga ogokora eke gose keria aya naria naro aramonyore, chinchera omonto akomanyeria abane igoro yayio, obotuki, amo nemeroberio yokomosira korengna nerichiko riense.","Workplace policies and training prevent sexual harassment by establishing clear definitions, reporting channels, investigations, and support services based on national legal frameworks.",,eng_Latn,2368,Security
Nebwenerete nga ebitengo bionsi bire bikorenda abana gtanga na abana gotibonwa na bosomba bonde bwonsi goetera okobaa ogokonya gwa kera engencho.,Child protection systems must prevent sexual abuse and exploitation and provide full support for affected children.,,eng_Latn,2369,Security
"Abakori emeremo bobochenu mbaganeirie amaorokererio abeene ase ogokonya barwaire babo komanya emechando nagekong'ia koyerwania, kobeka amo obosaiti , kobeka eripoti as ebitabu, na na okobwatera kobatoma gochia baranyore obokonyi bwa beene.","Healthcare workers require specialized training in trauma-informed care, evidence collection, mandatory reporting, and coordinated referrals for survivors.",,eng_Latn,2371,Security
Aase agiya neyomba yokomenya nensemo eyemo yoborendi ase baria bakoreirwe bobe nabana babo.,Safe houses and shelters offer secure temporary accommodation for survivors and their children.,,eng_Latn,2372,Security
"Goetera obokonyi bwedichitari nkonyarekana ere gosioria baria bagokorera bobe abande goetera eintaneti. Amachiko nkorenda are abanto tobakorerwa bobe goetera eintaneti na kobakonya korenda chisimi nechikombiuta chiabo neintaneti korwa ebibago, korwa eripoti yokogoserwa, na gotinyia amangana aria akogechia.","Digital spaces can expose individuals to online abuse. Laws criminalize cyberviolence and support services help survivors secure devices, report incidents, and remove harmful content.",,eng_Latn,2373,Security
Renta abasacha nabura amo ase emeroberio yogosegeta oboamate obuya ase abanto na orokereria buna ogotareng'anana kwa banto ase engencho yebimira ere bobe.,Engaging men and boys in prevention programs promotes healthy relationships and challenges harmful gender norms.,,eng_Latn,2374,Security
Ogokonya abanto kemachiko nigo korengete korora nga goikera ekeene goeera gokonywa bosa otari korwa kende gose ogoaka pesa inke igo omogambi bwebina gokogambera kotini.,Legal aid services ensure survivors access justice through free or subsidized representation.,,eng_Latn,2375,Security
"Chisukuru razima chiikeranie emeroberio gotanga gokorerwa bobe kobasuguma gose kobagechi, kobarwania ngose komiga oboronge bwabo ase engencho bare abagongeru ase chisukuru.","Educational institutions must implement prevention programs that address harassment, assault, and exploitation in learning environments.",,eng_Latn,2376,Security
Obosaria bwobogoko nigo bokomiga okwenyara nogwetenenera gwechibesa. Ebiombe baria bionsi bigokora nechibesa nere buya asebire komanya bwango emechando ere motwe na buna baranyare gokonya baria bakogachera chibesa chiabo.,Economic abuse limits financial independence. Financial institutions should recognize warning signs and support affected customers.,,eng_Latn,2377,Security
Enchera yokobetereria gose koira abanto ase egete ase engencho yokobaonia ase ebiasara biobwanchani konyora chibesa okomocha okobe mono. Amachiko yense nkorwa are egesusuro ekerito na gokonya baria bakoreirwe bobe.,Human trafficking for sexual exploitation is a serious crime. National laws provide strong penalties and survivor protections.,,eng_Latn,2378,Security
Amasakara abwate amaborio na buna abanto bakoiraneria ebigokonya korora na komanya buna abanto baria bare ase ekonyarekana gokorerwa bobe gose kogenderera gokorerwa bobe erio gokonya kobeka emeroberio yogotanga ebwenerete.,Risk assessment tools help identify individuals at high risk of experiencing or perpetrating violence to enable targeted interventions.,,eng_Latn,2379,Security
"Emeroberio yokobakonya baria bakoreirwe bobe nigo ekoimokereria igoro oborendi, amasikani, obobisi, nobosibore bwomonto korwa ebirengerio biaye neko aganeti gokorerwa.","Survivor-centered approaches uphold safety, dignity, and autonomy in all decisions about reporting and service use.",,eng_Latn,2380,Security
Chingaki chiemebasekano gose obokongu nigo chikogesa ribaga abanto gokorerwa bobe ekiagera eki bare naya ekero abeire neganeirie chinchera chigotanga abanto gokorerwa bobe chaiabeene na emeroberio buna baranyare gokonywa.,Emergency settings heighten gender-based violence risks and require specialized prevention and response planning.,,eng_Latn,2381,Security
"Amangana aria arikire amaikeranu buna chiripoti chiabasikari, chianyagitari na NGOs chikworokia buna abanto bagokorerwa bobe erio gokonya korosia amachiko nemeroberio yokobakonya.",Reliable data systems track violence trends and service use to inform evidence-based policies and programs.,,eng_Latn,2382,Security
"Omoroberio bwoboamo obangire buya komanyia na gosomia abanto korengete gosegeta abanto goonchoreria na kwanga gokorera abanto bande bobe na korwa eripoti igoro ya baria bakoreirwe bobe otarikonyorwa, amo noboriki na komanyia abanto amang'ana goetera chiredio na amagaseti ase enchewra etari koeneria gokwanrera obobe bwogokorera aband bobe.",Strategic communication campaigns promote non-violent norms and responsible media coverage of gender-based violence.,,eng_Latn,2383,Security
Abanto abaremaru nigo bagokorerwa bobe kobua abanto bande. Ogokonywa kobarengete goika goikeranie buna bagoikerwa nokogania kwabo ase bonsi.,Persons with disabilities face higher risks of violence. Services must meet accessibility needs and provide inclusive support.,,eng_Latn,2384,Security
Chichera goika chitange ogokorerwa bobe ekiagera eki oro na korwa egusuro korengana nokomocha kwabamochi.,Correctional facilities must prevent sexual violence and respond effectively to any incidents.,,eng_Latn,2386,Security
Ogokorerwa bobe goetra eintaneti neganetie oborendi bwegedichitari goetera ogosomia nenchera engiya yokorika na kogacha amang'ana ase bari bakoreire bobe.,Technology-facilitated abuse requires digital security training and documentation skills for affected individuals.,,eng_Latn,2387,Security
Oborendi goetera emeroberio yebinyoro goetra okoreta abarai nebiombe amo korora nga abanto bonsi mbuya bare kera ase bare.,Community-based prevention programs mobilize local leaders and groups to create safer environments.,,eng_Latn,2388,Security
"Amasomo okorigia chisemi chinyia, kobanga emeroberio na korosia amachiko goetera obomanyi obwo koba nechinguru gotanga gokorerwa bobe.",Research strengthens program design and policy by generating evidence on effective prevention and response strategies.,,eng_Latn,2390,Security
Obakungu bagokora siasa nigo bagokorerwa bobe korengete gokeania esiasa yabo gochia ase abasqacha. Amachiko obochori nkorenda are abarigia chikura nabaaki chikura korwa gokorerwa bobe ekiagera eki bare.,Women in politics face violence aimed at limiting participation. Electoral laws protect candidates and voters from gender-based harm.,,eng_Latn,2391,Security
Ase abanto bakobwenerigwa goikbapime ekerengo omonto okoreire bobe na korwa obobwenia boisaine naende obuya.,Healthcare facilities must screen for violence and provide safe and comprehensive responses for survivors.,,eng_Latn,2392,Security
Abarai bechirori chikobogori abanto goika chitange ebikoru biokogosereria goetera ogosomia bakori emeremo babo na korwa egesusuro ase abamochi.,Public transport systems must address harassment through staff training and appropriate response measures.,,eng_Latn,2393,Security
Abakungu bagokora emeremo ase oboremi nigo bare ase okonyorwa nemechando yabeene. Ebiombe bioboremi nere buya bitabe amachiko yogotanga nenchera yokorwa chiripoti.,Women in agriculture face distinct risks. Cooperatives should adopt prevention policies and reporting options.,,eng_Latn,2394,Security
Abanto bamenyete chirandi mabaganetie okobwaterana newbinyoro erio gokeania chiburaburu.,High-density informal settlements require community-led safety efforts to reduce violence.,,eng_Latn,2395,Security
Chidini ngosegeta chire buna ebinyoro bikorosia amachiko ekemira. Gosomia barai bechidini nigo egokonya gosegeta ababwatai babo korenda amasingira.,Religious institutions influence community norms. Clergy training and counseling support safe and equitable environments.,,eng_Latn,2397,Security
"Emeroberio yechigori goika ekonye gotanga ebikoru bikogosereri agose bikogechi, gose bikorasimisa omonto gosoa na chinchera chiokoripoti ayio.","Sports programs must prevent harassment, abuse, and hazing through clear boundaries and reporting procedures.",,eng_Latn,2398,Security
Emeremo yoborubi chinswe yaretire obwoba bwokorerwa bobe na koriananigwa. Gokongia oborendi aaria ase chinswe chigoikerigwa korwa obwato ngosira ere oborendi bwabokori emeremo.,Fishing industry environments pose risks of exploitation. Safety improvements at docks support worker protection.,,eng_Latn,2400,Security
"Okorema amadini nigo koganetie amachiko amaikeranu noborendi gotanga okorera abande bobe, kogechi gose gochaya nakobarianania .",Mining areas require strict policies and safety measures to prevent harassment and exploitation.,,eng_Latn,2402,Security
"Chichiro goika chibe nemeroberio egokonya abanyabiasara korwa okwemurangania kwabo gotanga gokorerwa bobe, kiogechigwa, kogosererigwa gose kobetererigwa gkorwa chibesa.",Market environments must establish reporting systems and committees to prevent harassment and extortion.,,eng_Latn,2404,Security
Aase abanto bamenyete na mono baria bare noborema chinchera chiokobarenda chingiya nchiganeirie na kobakonya goikera chisemi chioboronge na buna baranyare goteba ekero bakoreirwe bobe.,Residential facilities for persons with disabilities require strong safeguards and accessible education on rights and reporting.,,eng_Latn,2405,Security
"Aaria chiofisi chieserikari ase abanto bagokorera emeremo goika chitange ogokorerwa bobe, kobabetereria gose kobagosereria oetera okobasomia, obotenereri, nechinchera chiokorwa okwemurangania kwabo.","Government workplaces must maintain zero tolerance for harassment through training, accountability, and independent reporting systems.",,eng_Latn,2408,Security
"Abana mbare ase hatari goetera eintaneti. Abaibori goika bamongere buna abana babo bagotumia eintaneti, batabge na komanyia abana babo chinchera chingiya chibaretere emechando.","Children face online risks. Parents should monitor use, apply controls, and teach safe behavior.",,eng_Latn,2410,Security
"Ogosoi abana ase ebinto bitancheiri, kobatamia gose kobabisa erio kobatumia ase chinchera chitabwenereti neringa rinene riokogosia. Ebinyoro goika birwe amang'ana igiro yebinto bare nechitangutangu ase abagambi gose abasikari.",Child trafficking remains a major threat. Communities should report suspicious activity to authorities.,,eng_Latn,2412,Security
"Chisukuru goika chiikerania amachiko oborendi, gokorera abana abande bobe, na korwa obosemia erio korenda abana buya.","Schools must implement protection policies, anti-bullying systems, and counseling services to safeguard learners.",,eng_Latn,2413,Security
Abaibori abarendi babana barigererigwa buya bataraegwa abana korenda erio korenda nga abana baria abake batanyare kwerenda.,Foster caregivers must be vetted to ensure safe environments for vulnerable children.,,eng_Latn,2414,Security
Abana bare ase ogochandeka bwebirengererio mbagabeti ogokonywa kobakonya gokinania omochando oyio bosa goetera chinkwana nomonyagitari konyora chinguru chiogokinana nebirengererio.,Children experiencing trauma need psychological support available through free counseling services.,,eng_Latn,2416,Security
"Abana baria banarete obogima bwokobera ebisona ase chitaoni mbaganetie ase bakorara, chisemi, nemeroberio yokobairania chinka chiabo ase oborendi namagenderero.","Street-connected children require shelters, education, and reintegration programs for safety and development.",,eng_Latn,2417,Security
Obosomba bwabana mamincha yerichiko. Karwe eripoti igoro yabana bare ase emeremo eranyare kobaretera emechando gochia chiofisi chitenererete obokori emeremo gose goaka esimi 0800220444.,Child labor is illegal. Report hazardous child work to the Labour Department or call 0800220444.,,eng_Latn,2418,Security
Abana abwo bare ase okoariganigwa gotamigwa mamincha yerichiko neganeirie konyora obokonyi mwachiko bosa goetera ofisi yomoteneneri bwobosoi ebina (ODPP).,Children involved in legal processes should receive specialized legal aid through the Office of the Director of Public Prosecutions.,,eng_Latn,2419,Security
Nere buya abana kwegera buna baranyare korenda amangana abo arikire are ase eintaneti na komanyia oyo begenete igoro yechitang'utang'u.,Children should learn to protect personal information online and report suspicious interactions to trusted adults.,,eng_Latn,2420,Security
Chiburaburu chiekenyomba nigo chikoumisa gose gosaria abana. Karwe amangana igoro yaya gochia abagambi gose chiofosi chieserikari chirendete abana.,Domestic violence harms children. Report incidents to local authorities or child helplines.,,eng_Latn,2421,Security
Eserikari na NGOs ngokonya chire abana chitankana ase okobakonya ase chinchera ao ao chiengencho. Buna okogora abana ase enchera yamachiko gochia abaibiri bakabere na kobabwatia kemachiko komanya ng'a mbuya barendete abana abwo.,Government and NGOs support orphaned children with essential services. Adoption and foster care follow legal guidelines.,,eng_Latn,2422,Security
"Kera omwana nare noboronge bwokonyora chisemi, obobwenia, na oborendi. Abanto goika barwe eripoti igoro yotaikeranigwa kwayio.","Every child has rights to education, healthcare, and protection. Communities must report violations.",,eng_Latn,2423,Security
"Ogokorera abande bobe nigo gokoreta ogochandeka kwebirengererio, ogoichania goika gotiga amasomo. Chisukuru nere buya kobeka amachiko amakong'u gotanga ogokorera abande bobe na korwa obosemia ase abana baria bakoreirwe bobe.",Bullying leads to depression and school dropouts. Schools must enforce strict anti-bullying policies and provide counseling for affected children.,,eng_Latn,2424,Security
"Ekero kiemebasekano buna (etoigo, nopgwateka kwemerero), abana nabwo bagochandeka mono ekiagera batari naguru chigokonya. Rora ng'a batammigwe gose korusigwa aroro buya na bae ogokonywa kwebirengererio goetra okobakwanera.","In disasters (floods, fires), children are most vulnerable. Ensure they are evacuated safely and receive psychosocial support.",,eng_Latn,2425,Security
Abana bare noborema nigo ere raisi ase bare gokorerwa bobe. Rora nga abana bonsi ba kera engencho banyorire chisemi na buna baranyare komanyia igoro yogokorerwa bobe ase oborendi bwabo.,Children with disabilities face higher risks of abuse. Ensure inclusive education and accessible reporting mechanisms for their protection.,,eng_Latn,2427,Security
"Nere buya ebinyoro koba nechikomiti igoro yoborendi bwa abana chikomongera na koripoti buna abana kogorerwa bobe, gokora emeremo yabo ase ase okobwaterana nebiombe bieserikari.","Local communities should establish child protection committees to monitor and report abuse cases, working closely with government agencies.",,eng_Latn,2428,Security
"Chipori stesheni nchire negetengo kiabeen kegosugurikia buna abana bakomecherwa buna ogoakwa, ogotibongwa, obosomba, okoiba gose gokengania abana ase enchera chiobosani nabana na erendete obobisi bwabana. Karwe eripoti ase porisi stesheni ende yonsi.",The Kenya Police have specialized desks to handle child-related cases with sensitivity and confidentiality. Report cases at any police station.,,eng_Latn,2429,Security
"Ogotarenda gose koa omwana ebinto atagete nigo ekogocha ogokina na okogenderera kwomwana. Abaibori nabarendi babana goika bae abana babo ebi bakonyara, buna obwanchani, noborendi gotanga mechando yebirengererio nogochandeka ase engaki entambe.","Neglect harms a child's development. Parents and guardians must provide basic needs, love, and security to prevent long-term trauma.",,eng_Latn,2430,Security
Abana ba baria batamete chisegi korwa sobo igo ere raisi ase bare gokorerwa bobe gokenganigwa gose koibwa. Ebiombe bikorwanerera oboronge bwekemwanyabanto bieserikari nkorwa bire obomenyo obuya nechisemi aaria ase chikambi.,Refugee children are vulnerable to abuse and trafficking. Humanitarian agencies provide safe shelters and education in camps.,,eng_Latn,2431,Security
Abanto bande mbagenderete gokora ebienyechi buna ogekeba abanyaroka ebio bire mamincha noboronge bwa abana. Karwe eripoti yamang'ana ayio gochia ase abambi otari konyorwa.,Some communities still practice harmful traditions involving children. Report such cases to authorities immediately.,,eng_Latn,2432,Security
Oboreri obuya nigo bogokeania abana gokorerwa bobe. Soa gose kabe oyomo ase omoroberio bweserikari gosomigwa chinchera buna oranyare korenda abana.,Positive parenting reduces abuse risks. Attend government-sponsored parenting programs to learn child protection strategies.,,eng_Latn,2433,Security
Ebina birengete abana goika ebina biabo bigamberwe ase chikoti chiabeene korora ng'a biagendiigwe buya birendete gotatubania obongo naende korwa obobe bwabete.,Children involved in legal matters should go through specialized courts to ensure fair and trauma-sensitive proceedings.,,eng_Latn,2434,Security
Abana abake konywa amarwa nigo gokogesa obosaria nemechando ya afia. Nere buya chisukuru nabaibori basomie abana igoro yemachando yokonywa amarwa.,Underage drug use leads to crime and health issues. Schools and parents should educate children on substance abuse dangers.,,eng_Latn,2435,Security
"Aka esimi 116 (Obokonyi ase Abana) gose 999 (Emebasekano) komnyia igoro yogokorerwa bobe kwomwana, ogoserigwa gose okwangwa, gose koba ase obosomba erio onyore ogokonya kegima.","Dial 116 (Child Helpline) or 999 (Emergency) to report child abuse, neglect, or exploitation for immediate assistance.",,eng_Latn,2436,Security
Abana bare chinsemo chiria buna Kenya ya Irianyi nigo ere raisi ase bare koibwa na gosoigwa ase ebiombe biobokebago. Ebiombe bieserikari goika birwe birigerie ayio ase okobarenda.,Children in areas like Northern Kenya face abduction and recruitment into armed groups. Security agencies must prioritize their safety.,,eng_Latn,2437,Security
nabo ekonyarekana nga ebiband biabana bibwe gokorera obongainereria. Abaibori brende buya chisatificate chiokoiborwa chia abana babo no komongera buna chibesa chigosao chisimi chiabo.,Children's identities can be stolen for fraud. Parents should safeguard birth certificates and monitor credit reports.,,eng_Latn,2440,Security
"Baria bakoreirwe bobe gose gotibongwa nere buya konyora obokonyi bwobobwenia, kemachiko, anakebirengererio. Chisenta chiegeirie gokora emeremo eyio nkorwa chire obokonyi bwa bosa Kenya engima.","Victims of sexual abuse need medical, legal, and psychological support. Specialized centers offer free services nationwide.",,eng_Latn,2441,Security
"Abana abange nigo bkogwa nagokwera ime yechinsemo chiamache. Abaibiri goika barande abana babio ekero bare ange nase aria agoakerwa ontimbu, chindoche, amo nechinsoko.","Many children drown in open water sources. Parents should supervise kids near pools, rivers, and wells.",,eng_Latn,2442,Security
Chikanisa nemesikiti goika bakongori abakori emeremo babo na goikerania amachiko agotanga gokorera abana bobe imse yechinyomba chiikanisa gose emesikiti.,Churches and mosques must vet staff and implement policies to prevent child abuse within their facilities.,,eng_Latn,2443,Security
Abariki na baria bagotangasa amang'ana goika barende gotanga nga amangana agosaria abana ase ogotatora amarieta abo nase barwete ekero bakomanyia amangan buna abana bagokorerwa bobe.,Media should avoid exposing children to harmful content and respect their privacy when reporting on abuse cases.,,eng_Latn,2444,Security
Ebibago nigo bigotumia ribaga riabana gotenyara ase ogosaberera. Manyia abasikari kobakonya na kobarongei.,Criminal gangs exploit children for begging. Report such cases to the police for rescue and rehabilitation.,,eng_Latn,2445,Security
Rora nga chirori chisukuru nchuibwate chirensesi buya nomotereba buya achoretwe korenga gotanga emebasekano na koibwa kwa abana.,Ensure school vans are properly licensed and drivers vetted to prevent accidents and kidnappings.,,eng_Latn,2446,Security
