src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
Schools reopen January 6 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ no learner to be sent away for fees. Report violators to 0800721490 NOW!,"Chisukuru nchigore chitariki 6 omotienyi omotang'ani, mwana onde tari oraserigwe ase engencho yogotaakana efisi. Manyia okobuna kwerichiko eri goetera 0800721490 BONO!",eng_Latn,,949,Education
"Schools reopen on January 6, 2025 for Term 1 of the academic year.",Chisukuru nigo chikoigora chitariki 6 chiomotienyi omotangani 2025 ase etamu entang'ani 1 yomwaka bwechisemi.,eng_Latn,,950,Education
"Schools start third term August 25, 2025.","Chisukuru chigore etamu ya gatato chitariki 25 chiomotienyi 8, 2025.",eng_Latn,,951,Education
Schools to hold mock elections every term ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ new CBC requirement.,Chisukuru nchibe nobochori bwoborai bwabana kera etamu buna ayaganeirie ase amasomo a'CBC.,eng_Latn,,952,Education
Secure exam materials 2021.,Renda amatemwa namachibu taibwa 2021.,eng_Latn,,955,Education
Secure funding for bursaries 2025.,Nyora chibesa chiechibasari 2025.,eng_Latn,,956,Education
Secure nomads! Protect mobile schools from risks.,Renda baria bakong'anyang'anya! Renda chisukuru chiria chikong'anyang'anya korwa ase bokong'u bonde bwonsi.,eng_Latn,,957,Education
Secure schools against theft and vandalism 2021.,Renda ebinto biesukuru tibisarigwa nechibesa tichibwa gose gosarigwa 2021.,eng_Latn,,958,Education
Secure schools! Install fences to prevent banditry.,Renda chisukuru! Agacha chimabago chiamagena gotanda obokegago bonde bwonsi,eng_Latn,,960,Education
Secure schools! Install security measures against banditry,Renda chisukuru! Beka ebinto biria bioborendi bikomoreka obokebago bonde bwonsi.,eng_Latn,,961,Education
Secure schools! Prepare for landslides in high-risk areas.,Renda chisukuru! Eagariganie mapema gokonya omochando bwokwanyoka kweriroba chinsemo chirkwanyoka.,eng_Latn,,962,Education
Security audit in all national schools starts Monday ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ cooperate with officers!,"Bwatia komanya buya buna esukuru egendererete ase chibesa nebinto biaye goikerania oboteneneri obuya na gptanga oboibi nechake etichirimo, bwaterana nabateneneri.",eng_Latn,,964,Education
Seek help! Access counselors after protest disruptions.,Rigia ogokonywa! Kabe neribaga rigiya nomwarimu oo bwebirengererio kogokonya nyuma yeburaburu yokoandamana.,eng_Latn,,965,Education
Series follows group of student voters,"Emeroberio ao ao yabekirwe ase okorifereria, kobwatia na kogokora ase okobwaterana nenamba enene yabana abaaki chikura.",eng_Latn,,967,Education
Sew your future! Join textile vocational courses in Kitui.,Bogoriua egetambokero giokoagacha mambia yao! Soa chikosi chiobosoni ime ya Kitui.,eng_Latn,,969,Education
Shade answers in circles on OMR sheets for KPSEA 2025.,Ngororia amachibu ase ogwata o ase on OMR sheets for KPSEA 2025.,eng_Latn,,970,Education
Shape your future! Engage in youth civic forums.,"ogoriua egetambokero giokoagacha mambia yao! Soa ase chnkwana nemesangererekano abwo ase abasae bagokwana igoro yemechando yebinyoro biabo, obogambi and gokora emeremo.",eng_Latn,,971,Education
Sigalagala National Polytechnic opens AI training lab.,Sigalagala National Polytechnic yaigoire amasomo igoro yechisemi pandia.,eng_Latn,,973,Education
Signing of Return-to-Work Formula for universities.,Ogoitaba gwokoirana emeremo kwa abarimu bechiyunifasiti.,eng_Latn,,974,Education
Simulates real-life county fiscal choices,"Egekwegia buna ense ekorigia, kobanga na gotumia chibesa.",eng_Latn,,975,Education
Skits explore budget accountability,"Chigosori ngotumeka chire kworokia, gokwanerana na gosomia buna chibesa chibwenerete gotumeka ase oboikeranu na maiso marore.",eng_Latn,,976,Education
SMS and call support in 3 languages,Toma amangana ase obwenge na rangeria ogokonywa ase emenwa etato.,eng_Latn,,977,Education
Songs submitted via Instagram,Chingero chitomire goetera Instagram,eng_Latn,,979,Education
Speak up! Report abuse to teachers or call 116.,Kwana! Manyia abarimu ingana rinde rionsi rirarete omochndo gose aka esimi 116.,eng_Latn,,981,Education
Special needs classrooms increased to 500 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ apply for transfer before Dec 20!,"Ebirasi biogosomera bia abana baria nokogania kwabeene mbiagesegete goika 500, Ãtoma ogosaba gwokong'anya nyuma yechitariki 20 chiomotienyi 12!",eng_Latn,,982,Education
Special needs learners get free assistive devices ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ collect from county office!,"Abana baria baganetie ogokonywa kwa beene nkonyora bare ebinto bikobakonya gosoma bosa, nyora ebiao korwa eofisi yekaonti!",eng_Latn,,983,Education
"Special needs learners: Apply for Ksh 50,000 annual grant before December 15.","Abana baria baganetie ogokonywa kwa beene : Toma ogasaba kwao onyore chibesa chiao chiomwaka 50,000 nyuma yechitariki 15 omotienyi 12.",eng_Latn,,984,Education
Start your business! Join TVET entrepreneurship courses.,Chaka ebiasara biao! Soa ekorechi yobobundi nechisemi chiokwegendereria (TVET) ase ekosi yochusi.,eng_Latn,,988,Education
Stay alert! Avoid unsafe routes to school in banditry zones.,Kabe maiso! Tiga goetera chinchera chitabwati usalama gochia esukuru ase chingongo chiria chichoire nobokebago.,eng_Latn,,990,Education
"Stay alert! Schools, monitor for abduction risks.","Kabe maiso Chisukuru, Bwatia komanya bun abana babaise koibwa korwa esukuru.",eng_Latn,,991,Education
Stay cautious! Avoid strangers and report risks to teachers.,Renda kegima! Kabe are nabanto otamanyeti na karwe amangana gochia ararete bokongu bonde bwonsi gochia ase abarimu.,eng_Latn,,992,Education
Stay clean! Use school sanitation facilities to prevent cholera.,Kabe omoterere! Tumia chinyomba chiobosafi chiesukuru gotanga endwari yogosaa.,eng_Latn,,993,Education
Stay healthy! Ensure schools have clean water and sanitation.,Kabe na afia engiya! Rora ng'a chisukuru nchibwate amache amaya nechinyomba chiobochenu.,eng_Latn,,994,Education
Stay in school! Avoid protest zones for safety.,Bera esukuru! Kabe are korwa ase baria bakoreta eburaburu ase esukuru ase okwerenda.,eng_Latn,,995,Education
Stay nourished! Enroll in schools with feeding programs.,Ragera buya! Soa chisukuru chibwate omoroberio bwokorageria.,eng_Latn,,996,Education
Stay safe during protests! Avoid demonstration zones near schools.,Erende chingaki chieburaburu ase esukuru. Kabe are korwa aria ase chiburaburu chigoansera esukuru.,eng_Latn,,997,Education
Stay safe online! Teach students to avoid cyber threats.,Kabe otari namochando ase eintaneti! Somia abana bande gwetanga kogosereria ase eintaneti.,eng_Latn,,998,Education
Stay safe! Follow evacuation plans during chemical spills.,Erende! Bwatia emeroberio yokwebacha korwa amache achafuirwe nechikemiko gose amasigira achfuirwe nechikemiko.,eng_Latn,,999,Education
Stay safe! Report strangers near schools to teachers or police.,Menya buya! Manyia igoro yomonto omogeni ase omwarimu gose omosikari.,eng_Latn,,1001,Education
"Stay safe! Schools, teach students about trafficking risks.","Menya buya! Chisukuru, somia abana igoro yomochando bwokoibwa kwa abana.",eng_Latn,,1002,Education
"Stay safe, students! Avoid protest areas near schools.","Menya buya, abana! Kabe are korwa ase eburaburu ere ange nechisukuru.",eng_Latn,,1003,Education
Stay vigilant! Follow school safety protocols during terror alerts.,Kabe maiso! Bwatia emeroberio yesukuru ekero mwakureirwe.,eng_Latn,,1004,Education
Stop GBV! Report gender-based violence in schools to 116.,Tanga ogokorera bobe abande (GBV)! Manyia ogokorera bobe abande ase esukuru goetera 116.,eng_Latn,,1006,Education
Stop GBV! Report school violence to authorities or call 116.,Tenenia ogokorera bobe abande (GBV)! Manyia ogokorera bobe abande ase esukuru ase abateteneri gose rangeria 116.,eng_Latn,,1007,Education
Students who scored C- and below in their 2023 Kenya Certificate of Secondary Education (KCSE) exam can pursue diploma and certificate courses in the medical field. The courses are offered at Kenya Me...,Abana baria banyorete egeredi gia C- na inse ase amatemwa omwaka 2023 esekenderi (KCSE) nabo barasomere chikoso chiesatificate ase ase obobwenia ao ao. Chikosi echi nigo chikorwegwa ase chikorechi Chiobonyagitari...,eng_Latn,,1012,Education
Students who scored D+ and D (plain) in Kenya Certificate of Secondary Education (KCSE) will be eligible to pursue a certificate course of their choice in 2024. The certificates are offered in various...,Ababana baria banyorete egeredi gia D+ na D (bosa) ase amatemwa abo eskenderi (KCSE) mbare neribaga riogosoa chikosi ao ao chiogwancha kwabo omwaka 2024. Chikosi echi nigo chikorwegwa ase chikorechi chinke ao ao...,eng_Latn,,1013,Education
Study from home! Access online education platforms for rural students.,Soma korwa inka! Nyora amasomo goetra eintaneti ase abana baria ba risabu.,eng_Latn,,1014,Education
Submit TPAD by June 30 to avoid delays.,Toma buna ogokora emeremo yao buna ogosomia buya gochia (TPAD)nyuma yechitariki 30 chiomotienyi 6 tonyoria emeroberio.,eng_Latn,,1015,Education
Submit TPAD data by June 30 to avoid delays.,Toma buna ogokora emeremo yao buna ogosomia buya (TPAD) nyuma yechitariki 30 chiomotienyi 6 gotanyorwa.,eng_Latn,,1016,Education
Submit TPAD data by June 30 to avoid payroll delays.,Toma buna ogokora emeremo yao buna ogosomia buya (TPAD) nyuma yechitariki 30 chiomotienyi 6 gotanyoria ogochererigwa gwokobanga emeroberio yemesara.,eng_Latn,,1017,Education
Summit on Institutional Clean Cooking.,"Okoumerana okonene igoro yogotumia egasi, esora gose esitima korosia endagera.",eng_Latn,,1018,Education
Support adult literacy programs 2025.,Kinya emeroberio yechisemi chiabanto abanene omwaka 2025.,eng_Latn,,1019,Education
Support alumni networks 2025.,Segeta emeroberio yabana baria bakorete korwa esukuru omwaka 2025.,eng_Latn,,1020,Education
Support distance learning 2024.,Segeta amasomo goetera eintaneti omwaka 2024.,eng_Latn,,1021,Education
"Support education! Communities, fund school fees.","Sira chisemi! Ebinyoro, konya korwa esukuru fisi.",eng_Latn,,1023,Education
Support education! Pay school fees to keep learning alive.,Sira chisemi! Akana esukuru fisi erio amasomo agenderere.,eng_Latn,,1024,Education
Support e-learning platforms 2021.,Sire emeroberio yamasomo gioetera eintaneti omwaka 2021.,eng_Latn,,1025,Education
Support girls' education in rural areas 2022.,Sira chisemi chiabana abanyaroka barisabu omwaka 2022.,eng_Latn,,1026,Education
Support learning! Provide meals in drought-affected schools.,Sira amasomo! Karwe endagera gokonya chisukuru chiria chire ase chingongo chinyomo.,eng_Latn,,1028,Education
Support learning! Provide visual aids for blind students.,Sira amasomo eintaneti! Karwe ebinto bigokonya abana emeoko.,eng_Latn,,1029,Education
Support marginalized communities 2022.,Sira chingongo chiria chitigarete magega omwaka 2022.,eng_Latn,,1030,Education
Support nomadic education 2022.,Sira chisemi chiabana baria bakong'anyang'anya omwaka 2022.,eng_Latn,,1031,Education
Support nomadic learners 2023.,Sira amasomo yabana baria bakonganyanganya omwaka 2023.,eng_Latn,,1032,Education
Support nomads! Fund mobile schools for pastoralists.,Sira baria bakong'anyang'anya! Karwe chibesa ase abatugi bokong'anyang'anya .,eng_Latn,,1033,Education
Support nomads! Fund programs for nomadic schools.,Sira abakong'anyang'anya! Karwe chibesa ase emeroberio yechisukuru chia abakong'anyang'anya.,eng_Latn,,1034,Education
Support orphans! Apply for education scholarships in your county.,Konya chintakana! Toma ogosaba kwogokonywa chibesa chiogosomera eskaonti yao.,eng_Latn,,1035,Education
Support refugees! Provide learning materials for refugee students.,Sira baria batamire chisegi korwa sobo! Karwe ebinto biogosomera ase abana ba baria batamire chisegi korwa sobo.,eng_Latn,,1037,Education
Support rural electrification 2023.,Sira emeroberio yokobeka esitima omwaka 2023.,eng_Latn,,1039,Education
Support special needs education 2024.,Sira emeroberio yechisemi chia abana baria bare nokogania kwabeene omwaka 2024.,eng_Latn,,1043,Education
Support students! Fund school mental health services.,Sira abana! Konya chisukuru chiria chigonya bari bare nemechando yebirengererio.,eng_Latn,,1044,Education
Support students! Provide counseling after protests.,Sira abana! Karue obosemia ekero eburaburu yabeire,eng_Latn,,1045,Education
Support teacher promotions 2020.,Sira ogokinigwa ebirogo omwaka 2020.,eng_Latn,,1047,Education
Support teacher unions 2022.,Sira ebiombe biabarimu omwaka 2022.,eng_Latn,,1048,Education
Support teacher welfare programs 2021.,Sira emeroberio yebiombe biobuya ase abarimu omwaka 2021.,eng_Latn,,1049,Education
Support teachers! Provide teaching aids and lesson plans.,Sira abarimu! Karwe ebinto bigokonya gosomia nemeroberio yogosomia.,eng_Latn,,1050,Education
Support teachers! Train educators for refugee students.,Sira abarimu! Egeria abasemia sase abana ba baria batamire chisegi korwa chinse chiabo.,eng_Latn,,1051,Education
Support your child! Pay fees on time to avoid school closures.,Sira omwana oo! Akana esukuru fisi otari konyorwa esukuru tebaise gosiekwa.,eng_Latn,,1052,Education
"Talk openly! Schools, promote mental health awareness.","Kwana otari kobisa! Chisukuru, segeta okomnyigwa igoro yobuya bwenkoro yomorembe.",eng_Latn,,1053,Education
Targeted messages sent before county forums,Ekerenga kiamangana abeene agotomwa gochia okoumerana chikaonti.,eng_Latn,,1054,Education
Teach hygiene! Educate students on cholera prevention.,Somia igoro yobochenu! Sermia abana buna baratange endwari yogosaa .,eng_Latn,,1055,Education
Teach safety! Include abduction prevention in curricula.,Somia igoro yokwerenda! Bwatania amasomo yokwerenda ase omoroberio bwogosomia.,eng_Latn,,1056,Education
Teach safety! Include trafficking prevention in school curricula.,Somia igoro yokwerenda! Bwatania amasomo yokoibwa kwa abana ase omoroberio bwogosomia.,eng_Latn,,1057,Education
Teachers submit lesson plans for CBC 2023.,Abarimu ngotoma bare emeroberoberio yabo buna bagosomia ase amasomo CBC omwaka 2023.,eng_Latn,,1079,Education
"Teachers, stay alert! Monitor banditry risks near schools.",Abarimu kabe maiso! Mongera chingencho chiobokebago ang'e nesukuru.,eng_Latn,,1080,Education
Teachers: Report any political interference in schools to 0800721524.,Abarimu: Karwe eripoti igoro gosoananwa gesiasa goetera esimi 0800721524.,eng_Latn,,1081,Education
Teachers: Submit list of unregistered Form 3 & 4 students to IEBC by Friday!,Abarimu: Toma enamba yabana besekenderi ba fomu 3 na 4 batararikwa gochia gokora amatemwa gochia ekeombe keria ekene getenenerete goaka chikura IEBC nyuma ya eriatano!,eng_Latn,,1082,Education
Teachers: Train 50 students each on voter rights before November ends ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ directive!,"Abarimu: Egeria abana 50 kera oyomo goro yoboronge bwogoaka chikura, ogochika!",eng_Latn,,1084,Education
Train communities! Teach banditry prevention near schools.,Somia ebinyoro! Somia engenho yogotanga obokebago esukuru.,eng_Latn,,1120,Education
Train on child protection 2023.,Somia igoro yokorenda abana 2023.,eng_Latn,,1121,Education
Train on climate education 2023.,Train on climate education 2023.,eng_Latn,,1122,Education
Train on conflict resolution 2021.,Somia igoro yogokwanerana gokora eminana 2021.,eng_Latn,,1123,Education
Train on data analysis 2024.,Somia igoro yokorigereria na komanya buya amang'ana 2024.,eng_Latn,,1124,Education
Train on data management 2023.,Somia igoro yokorenda amang'ana 2023.,eng_Latn,,1125,Education
Train on disaster preparedness in schools 2020.,Somia buna emechndo yemebasekano eranyare gokeigwa chisukuru omwaka 2020.,eng_Latn,,1126,Education
Train on emergency response 2021.,Somia buna ebwenerete kominchoria korwa emechando omwaka 2021.,eng_Latn,,1127,Education
Train on financial literacy 2020.,Somia igoro yokonyora na gotumia chibesa buya omwaka 2020.,eng_Latn,,1128,Education
Train on leadership 2023.,Somia igoro yoborai omwaka 2023.,eng_Latn,,1131,Education
Train on online safety 2021.,Somia igoro yogotumia eintaneti buya omwaka 2021.,eng_Latn,,1133,Education
Train staff! Address student unrest proactively.,Somia abarimu bamino! Manaya na gokwanera bwango mechando ende yonsi yabana gotanga chiburaburu esukuru.,eng_Latn,,1135,Education
Train staff! Prepare schools for landslide risks.,Somia abarimu bamino! Arigania chisukuru korora na komanya bwango na kwerenda korwa okwanyoka kweriroba.,eng_Latn,,1136,Education
Train staff! Teach fire safety protocols in schools.,Somia abarimu! Somia buna ogwateka kwemerero koratangwe chisukuru.,eng_Latn,,1137,Education
Train students! Teach cholera prevention in schools.,Somia abana! Somia chinhera chiogotanga endwari yogosaa chisukuru.,eng_Latn,,1140,Education
Train students! Teach GBV prevention in schools.,Somia abana! Somia igoro yogotanga gokorera bobe abande esukuru.,eng_Latn,,1141,Education
Train students! Teach trafficking prevention in schools.,Somia abana! Somia buna oratange oboibi bwa abana chisukuru.,eng_Latn,,1142,Education
Train teachers! Address gender-based violence in schools.,Somia abarimu! Kwanera igoro yogokorer abande bobe ase engencho yeki bare chisukuru.,eng_Latn,,1143,Education
Train teachers! Educate on trafficking prevention.,Somia abarimu! Somia buna oboibi bwaban boratangwe.,eng_Latn,,1144,Education
Train teachers! Ensure flood safety protocols in schools.,Somia abarimu! Rora ng'a abana mbamanyete chinchera chiokominchoreria ekero kiemogoko emene chisukuru.,eng_Latn,,1145,Education
Train teachers! Prepare for landslide safety in schools.,Somia abarimu! Eariganie igoro yokwoanyoka kweriroba chisukuru.,eng_Latn,,1146,Education
Train teachers! Support digital learning for all students.,Somia abarimu! Sira amasomo egedichitari ase abana bonsi.,eng_Latn,,1148,Education
Train teachers! Support inclusive education for disabled students.,Somia abarimu! Sira amasomo a bionsi ase abana bare noboremaru ao ao.,eng_Latn,,1149,Education
Train teachers! Teach cholera prevention in schools.,Somia abarimu! Somia buna oranyare gotanga endwari yogosaa esukuru.,eng_Latn,,1150,Education
Train teachers! Teach protest safety protocols.,Somia abarimu! Somia igoro yokwerenda ekero giechiburaburru esukuru.,eng_Latn,,1151,Education
Travel safely! Use designated safe routes to school in conflict zones.,Renda kore ese orgendo! Etera chinchera chingiya arria ase chngongo chire neminano.,eng_Latn,,1152,Education
Treasury gamifies budget learning for young audiences.,Tumia amangana echigosori nechinkwana erio kworokereria igoro yamangana echibesa ase abana abake.,eng_Latn,,1153,Education
Treasury introduces online tools for public finance monitoring.,Ekegancha ekenene giechibesa giansire ebikoreri bieintaneti komongera buna chibesa chigokora emeremo.,eng_Latn,,1154,Education
Tune in EduTV 8ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“10 AM for CBC lessons.,Beka eredio gose Etibi - EduTV chinsa 4 chia mambia ase amasomo CBC.,eng_Latn,,1185,Education
Tune in to Kenya Education Cloud for Grade 4ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“8 CBC lessons.,Beka eredio gose Etibi - Kenya Education Cloud ase abana bageredi 8 gotegerera amasomo CBC.,eng_Latn,,1188,Education
"UNICEF welcomed the Kenyan GovernmentÃ‚â€™s phased reopening strategy, urging parents and educational stakeholders to support reentry of Grades 4, Class?8, and Form?4 students.","Chibesa chiobomo bwechinse kia'bana getenerete emebasekano (UNICEF) nkiariganetie eserikari ya Kenya ase omoroberio bwiokoigora chisukuru miongoka, gosorora abaibori na bonsi baria bakobwaterana ase chisemi gosira okoirana kwa abana bageredi 4, kerasi 8, na abesekenderi fomu 4.",eng_Latn,,1207,Education
Universities collaborate to provide virtual library resources universally accessible to all enrolled students.,Chiyunifasiti nkobwaterana chire korwa ebinto biogosomera goetra eintnaeti ase abana bonsi besukuru.,eng_Latn,,1209,Education
Universities encouraged to develop and utilize Open Educational Resources (OER) for wider access to learning materials.,Chiyunifasity chiasegirwe korosia na gotumia ebinto biogosomera bigoikerwa na gosomwa bosa batari goakane kende (OER) kogarei goikera ebinto biogosomeria na gosoma.,eng_Latn,,1210,Education
Universities encouraged to develop and utilize Open Educational Resources (OER) for wider access to learning materials.,Chiyunifasity chiasegirwe korosia na gotumia ebinto biogosomera bigoikerwa na gosomwa bosa batari goakane kende (OER) kogarei na goikera gosomia na gosoma.,eng_Latn,,1211,Education
Universities urged to offer training on emerging technologies to prepare students for future job markets.,Chiyunifasiti chiasoroirwe korwa amasomo igoro yechitekinorochi chiabono aerio koarigania abana kwebeka ang'e ase echiro yemeremo abwo motwe.,eng_Latn,,1212,Education
Update curriculum for emerging tech 2021.,Ogoonchoreria ase omoroberio bwogosomia korengana natekinorochi ya bono omwaka 2021.,eng_Latn,,1215,Education
Update exam policies 2021.,Onhoreria amachiko amatemwa omwaka 2021.,eng_Latn,,1216,Education
Update health protocols 2021.,Onchoreria emeroberio yobochenu omwaka 2021.,eng_Latn,,1217,Education
Update safety standards 2022.,Onchoreria emeroberio yoborendi omwaka 2022.,eng_Latn,,1218,Education
Update school records digitally 2023.,Gesa chiroboti chiesukuru gedichitari omwaka 2023.,eng_Latn,,1219,Education
Upgrade dorms! Install fire exits in schools.,Agacha kebiyia! Beka emerangwa nechitirisa chiogotamera ekero omorero bwatekire esukuru.,eng_Latn,,1220,Education
Upgrade facilities for inclusive education 2024.,Rosia ebirasi nebinto biogosomera ase okorwa chisemi ase bonsi omwaka 2024.,eng_Latn,,1221,Education
Upgrade facilities! Install clean water systems in schools.,Agacha amaagacho amayia! Beka amache amarabu esukuru.,eng_Latn,,1222,Education
Upgrade labs in secondary schools 2024.,Agacha chinyomba chiobosayansi xchinyia ase chisukuru chisekenderi omwaka 2024.,eng_Latn,,1224,Education
Upgrade teacher salaries 2020.,Gesa abarimu emesaara omwaka 2020.,eng_Latn,,1226,Education
Used in Mandera civic awareness events,Yatumegete Mandera ekero giokomanyia abanto igoro yoboronge bwabo.,eng_Latn,,1229,Education
Vaccinate students against measles 2020.,Chancha abana gotanga orwaye omwaka 2020.,eng_Latn,,1230,Education
Vaccinate your child before Jan 6 reopening ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ polio & measles jab mandatory!,"Chancha abana bao nyuma yechitariki 6 omotienyi omotangani chisukuru gachikoigora, Echancho eye neyarasima!",eng_Latn,,1231,Education
"Vaccination cards mandatory at school gate Jan 6 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ no jab, no entry!","Ekadi yogochanchwa nerasima ase egeita giesukuru kogosoa chitariki 6 chimotienyi omotang'ani, onye tochanchiri goasoa tikoiyo!",eng_Latn,,1232,Education
Vaccination mandatory for all boarding students before reopening.,Ogochanchwa nerasima ase abana bonsi bechisukuru chiokarara ime nyuma chisukuru chitaraigorwa.,eng_Latn,,1233,Education
Welcome refugees! Enroll refugee children in local schools.,Mwaariganiigwe abakimbisi! Anchera abana babakimbisi gosoa chisukuru.,eng_Latn,,1241,Education
Work and learn! Join vocational training at Kiambu Industrial Park.,Kora emeremo kogosoma! Batania ogosoma aaria Ekorechi ya Kiambu Industrial Park yobobundi Nochusi .,eng_Latn,,1242,Education
"Work together! Communities, ensure safe school environments.","Kora emeremo amo! Ebinyoro, rora nga okorika kwa abana gosoa chisukuru tikori namochando.",eng_Latn,,1243,Education
YouÃ¢â‚¬TMre not alone! Visit school counselors for support.,Tori aye bweka! Rora omosebwa bwabana esukuru agokonye ebirengererio,eng_Latn,,1246,Education
Your vote counts! Learn about elections in school programs.,Ekura yao neyengencho! Soma igoro yemeroberio yobochori bweesukuru.,eng_Latn,,1247,Education
Youth Agenda challenges youth to create civic tech solutions.,chenda yaasae yabasegetire koreta chisemi chiabo korengana nokagania kwebinyoro biabo.,eng_Latn,,1248,Education
Youth voter registration drive: Visit your school for free ID processing.,Korika abasae buna abaaki chikura: Tarera esukuru yao ase okwerika konyora ekebande.,eng_Latn,,1261,Education
"Restaurants must; 1.ensure quality & safety of food, rinse &sanitize food contact surfaces, disinfect surfaces, floors & counters. 2.Install adequate portable running water & accessible washing basins for hand washing purposes, at the entrance & exit points.","Chinsemo chiokoragera; 1. chiikeranie obochenu bwe'chindagera, amo n'ebibekerero, amo n'echinsemo chiokooneria. 2. Beka amache aisaine ase chibeseni chiogwesaba, chiranyare goikerwa na kera omonto, ase ebisieri bioosoa, na gosoka.",eng_Latn,,1263,Health
We are advising members of the public to put on masks when getting into a matatu one is advised to put on a mask. Local production of masks and PPEs has began,"Nigo tokobasemia abamenyi ense kobeka ebikoneri kekero bagosoa ase chimatatu, omonto nigo agosemigwa kobeka egekoneri/emaski. Oboroisia bw'ebinto biogwetanga bwachakire.",eng_Latn,,1264,Health
"This are the first steps to keeping your family safe from Covid 19; 1.Wash your hands regularly with soap & running water 2. Cover your mouth and nose with a flexed elbow or tissue, when coughing or sneezing. 3.Avoid close contact with anyone who has cold or flu-like symptoms","Ebi nabio ebitambokero ebitangani b i'okorenda enyomba yao korwa ase Covid 19; 1.Esibie amaboko ao ase n’amache y’egetacho, n’esabuni. 2.Tuba omonu ne’chimioro kogotumia ekegokoro kiao gose egetambaa ekero ogokorora gose goasimora. 3.Toba ang’e na omonto o nde bwensi obwate rikuba.",eng_Latn,,1265,Health
Alcohol and Smoking will increase the risks of having high blood pressure. While you STAY AT HOME reduce alcohol intake and smoking.,"Amarwa n’esigara nigo bikomenta obokong’u bw’okonyora riberera riamanyinga. Ekero ore inka, keia konywa amaru gose konywa esigara.",eng_Latn,,1266,Health
Be safe from coronavirus.Washing your hands is the most important way to stop transmission. 1.Wet hands 2.Apply enough soap 3.Scrub all surfaces of the hands for 20-30 seconds. 4.Rinse thoroughly with running water 5.Dry hands with a clean cloth or single-use towel,Etange n’ebinyinyi bia Corona. Gosibia amaboko nenchera ya bene yogotanga ogoetia kwebinyinyi. 1.Esibi amaboko 2.Eyake esabuni 3.Sugua kera ensemo yokoboko ase chisekunde 20-30 4.Sibi amaboko ase amache egetacho 5.Etinyi n’egetambaa ekerabu,eng_Latn,,1267,Health
"How to boost your immune system against the COVID-19; 1. Stay hydrated - drink 3-4 litres of water daily. 2. Take antioxidant-rich diet - amla, guava, green leafy veggies, spinach, garlic, green tea, peppers, turmeric 3. Exercise 4. Meditation 5. Quality sleep","Enchera yokomenta ogwetanga korwa Covid 19 1.Kanywe amache amange - chilita 3-4 kera rituko 2.Kari chindagera buna amapera, chinyeni chiekegusii, egetunguo saumu, n.k 3.Tarataria omobere 4.Okoiranerera 5.Chitoro chiisaine",eng_Latn,,1268,Health
You have to be registered to get the COVID-19 vaccine. You can do this at the nearest health facility or be registering on the MOH_Kenya website (http://health.go.ke). All you need is your ID card. Kindly assist your elderly relatives to get registered,"Goika bwerike erio konyora esindani ya Covid 19. Nabo okwerika ase enyagitari ere ang’e nasore, gose ase etuvuti ya MOH_Kenya (http://health.go.ke). Ekio oganetie nekebande kiao. Konya abakoro kwerika.",eng_Latn,,1269,Health
"Health CS Mutahi Kagwe says total lockdown on the table if coronavirus cases escalate, urges Kenyans to limit social interactions.","Omowaziri o Afya, Mutahi Kagwe otebire richiko riogotasoka isiko ndietigwe onye ebinyinyi bia Coronavirus bikomentekana, obasabire abakenya gokeania okoumerana na abande.",eng_Latn,,1270,Health
"Covid-19 variant from India detected in Kenya, MoH says the case was reported in Kisumu.",Ewizara yoborwaria yatebire ebinyinyi bia Covid 19 koru India biatokire Kisumu,eng_Latn,,1271,Health
"A small number of vaccinated people may get infected with COVID-19 after vaccination; this is called a breakthrough infection, but they are likely to have milder symptoms than if they were not vaccinated.","Enamba enke ya abanto mbakageire konyora oborwaire bwa Covid 19 magega yokonyora esindani yogwetanga. Eye nigo ekorokwa okoambokerigwa kwobobui, nonya abanto aba bagotwara ebimanyererio ebike kobua bari bataranyora esindani.",eng_Latn,,1272,Health
"All COVID-19 vaccines are safe for use by adults, breastfeeding mothers and as per current WHO guidelines, can also be used by pregnant women upon recommendation by a qualified physician.","Chisindani chia Covid 19 chionsi nechingiya ase okobetwa abanto abanene, abang’ina/abakungu bakogonkia kobwatekana namorokererio arure na WHO. Nabo chikoegwa abakungu bare morito, koreng’ana nogoetia k w’omonyagitari.",eng_Latn,,1273,Health
Taking different types of vaccines is not recommended. After being fully vaccinated you will obtain your COVID-19 certificate from the MOH website https://portal.health.go.ke.,"Kobetwa chisindani cao ao teancheiri. Ekero kwanyorire esindani, nabo okonyora esatibigeti yao ya COVI-19 korwa ase omtandao o MOH https://portal.health.go.ke",eng_Latn,,1274,Health
