url,title,text,language
https://www.universitiesfund.go.ke/#content,Universities Fund | Financing Universities in Kenya,"The Universities Fund provides Government scholarships to eligible students placed in public universities under the Student-Centred Funding Model. The scholarships are awarded based on a student's level of financial need to help meet tuition costs. Eligible students are required to submit their applications through the Higher Education Financing (HEF) Portal at www.hef.co.ke. The Universities Fund provides Government scholarships to eligible students placed in public universities under the Student-Centred Funding Model. The scholarships are awarded based on a student's level of financial need to help meet tuition costs. Eligible students are required to submit their applications through the Higher Education Financing (HEF) Portal at www.hef.co.ke. The Student-Centred Funding Model is Kenya's funding framework for higher education that ensures Government financial support is allocated based on a student's level of financial need. The model replaced the Differentiated Unit Cost (DUC) system, shifting from institution-based funding to a student-centred approach. Under the model, funding for undergraduate education is provided through Government scholarships, Government loans and household contributions. This approach delinks university placement from funding and promotes equitable access to higher education. The Student-Centred Funding Model is Kenya's funding framework for higher education that ensures Government financial support is allocated based on a student's level of financial need. The model replaced the Differentiated Unit Cost (DUC) system, shifting from institution-based funding to a student-centred approach. Under the model, funding for undergraduate education is provided through Government scholarships, Government loans and household contributions. We ensure sustainable financing of universities through resource mobilisation from government, foundations and donors. We ensure sustainable financing of universities through resource mobilisation from government, foundations and donors. UF is offering scholarships and funds that are available for students to apply. The new funding framework replaced the Differentiated Unit Cost (DUC) that was used to finance universities. The model has delinked placement from funding and puts emphasis on a student s financial need. With the new model, universities and TVET institutions will no longer receive block funding in the form of capitation. Funding to students will be through scholarships, loans and household contributions. 30% - 70% Funding Adequate Financial Support UF | HELB | KUCCPS 2022 KCSE Candidates The Higher Education Loans Board [HELB] and the Universities Fund [UF] are State Corporations under the Ministry of Education.The two institutions have been implementing the Variable Scholarship Loan Funding Model which promotes equity and enhances inclusivity in scholarship and loans disbursement to students in Higher Learning Institutions since July 2023. Financial Support UF | HELB | KUCCPS 2022 KCSE Candidates onwards UF | HELB | KUCCPS 30% - 70% Funding Financial Support UF | HELB | KUCCPS 2022 KCSE Candidates The Universities Fund was established under section 53 of the Universities Act, 2012 for financing Universities in Kenya. The Fund is managed by a Board of Trustees known as the Universities Funding (UF) which has been in operation since 2016. The function of the Trustees is to generally manage the Universities Fund. The specific functions of the Trustees are to: advise the Cabinet Secretary in matters of University Education Financing; develop a fair and transparent criterion for allocation of funds to Universities. The Universities Fund was established under section 53 of the Universities Act, 2012 for financing Universities in Kenya. A Valued Fund for Higher Education To provide sustainable funding for higher education through resource mobilisation, innovation and research . Integrity, Transparency, Fairness, Equity, Innovation Efficiency.",en
https://www.universitiesfund.go.ke/careers/,Careers - Universities Fund,"The Universities Fund (UF) was established under section 53 of the Universities Act, 2012 for financing universities in Kenya. The Fund is managed by a Board of Trustees known as the Universities Funding Board (UFB) which has been in operation since 2016. The functions of the trustees are to: advise the Cabinet Secretary in matters of university education funding; develop a transparent and fair criterion for allocation of funds to universities; apportion funds to universities; establish the maximum differentiated unit cost for the programs offered and to mobilize and receive funds for purposes of the Fund from the Government, donors, and from any other source.",en
https://www.universitiesfund.go.ke/who-we-are/,Who we Are - Universities Fund,"The Universities Fund was established under Section 53 of the Universities Act, 2012 for financing universities in Kenya. The Fund is managed by a Board of Trustees known as the Universities Fund (UF) Board, which has been in operation since 2016. The specific functions of the trustees include advising the Cabinet Secretary on matters of university education financing, developing a fair and transparent criterion for the allocation of funds to universities, apportioning funds to universities, establishing the maximum Differentiated Unit Cost for the programmes offered, and mobilising and receiving funds for the Fund from the Government, donors, and any other sources. The Board commenced the apportionment of funds to public universities and issuance of conditional grants to private universities in the FY 2017-2018 in accordance with the established criteria, which is the Maximum Differentiated Unit Cost (MDUC). Previously (1995-2016), university education in Kenya was uniformly funded at a unit cost of Sh120,000 per student, out of which the government paid Sh70,000 per student, and the remaining Sh50,000 was covered by households and loans through Higher Education Loans Board (HELB). Apart from the inadequate funding levels, there was no resource mobilisation framework to address the gap or a clear and fair criterion for allocating the available budgetary support among existing and newly established public universities. This led to the creation of a transparent, fair, and equitable criterion known as the Differentiated Unit Cost (DUC). The DUC provides for the funding of programmes in the universities in line with the financial requirements of the respective programmes. In May 2023, the Government announced a new funding model for universities and technical and vocational education and training (TVET) institutions that is student-centered, predictable and that will encourage the institutions to seek other revenue streams. The new funding framework seeks to phase out the DUC. We believe in the power of partnerships and working together. We actively seek to build synergistic relationships with universities, stakeholders, and the broader academic community. Our commitment to collaboration ensures that we can collectively address the complex challenges facing higher education in Kenya and find innovative solutions. We are dedicated to promoting fairness and inclusivity in all our initiatives. The Universities Fund strives to ensure that all universities and students, regardless of their background or location, have equal access to resources and opportunities for academic and research development. We uphold the highest ethical standards in all our activities, ensuring transparency, honesty, and accountability. This value reflects our commitment to sound governance and the responsible use of funds to benefit the higher education sector in Kenya. We embrace innovation as a driving force for positive change in higher education. The Fund is committed to fostering a culture of creativity and adaptability. We actively seek and support innovative approaches that can transform the sector, improve teaching and learning, and advance research in line with the demands of the knowledge-based economy. The Universities Fund is dedicated to serving its stakeholders with excellence. Being responsive means putting the needs and interests of universities, students, and the broader academic community at the forefront of our decision-making. We actively listen, respond, and adapt to meet their evolving requirements to ensure we provide value and meaningful impact. We are dedicated to treating each person and entity on merit, a relent focus on customer service and national interest. We are committed to openness and clarity in all our processes, decisions, and operations. By sharing accurate and timely information, we build trust with our stakeholders and ensure accountability. Transparency is the foundation of our efforts to foster confidence in the management and allocation of resources to support the higher education sector. A Valued Fund for Higher Education To provide sustainable funding for higher education through resource mobilisation, innovation and research. Integrity, Transparency, Fairness, Equity, Innovation Efficiency.",en
https://www.universitiesfund.go.ke/our-mandate/,Our Mandate - Universities Fund,"Apportion funds to universities in accordance with criteria established. Mobilise and receive funds for purposes of the fund from the Government, donors and from other sources. Advise the Cabinet Secretary of university education funding and related policy issues. In consultation with the public universities, establish the maximum Differentiated unit Cost for the programmes offered. Establish the minimum discipline differentiated remuneration for academic staff of universities. In consultation with the Cabinet Secretary, develop a transparent and a fair criterion for allocation of funds.",en
https://www.universitiesfund.go.ke/board-of-trustees/,Board of Trustees - Universities Fund,"The UF s board consists of members who work comprehensively with the CEO towards achieving UF s objectives. Prof. Karuti Kanyinga assumed the role of Chairperson of the Universities Fund Board on 8 th July 2022. He brings extensive experience in the university sector and is widely recognised for his scholarly contributions in governance and development. Prof. Kanyinga is a distinguished development researcher and scholar, with significant national and international exposure. His research portfolio spans various areas, including land rights, civil society and development, ethnicity and development, and electoral politics and development. Moreover, he possesses expertise in monitoring and evaluating major development programs, as well as in overseeing their implementation. He has led diverse teams of project managers and researchers in delivering large, multi-donor funded initiatives. Prof. Kanyinga has also served as a valuable resource person for numerous international organisations, including the World Bank, USAID, and other bilateral agencies, offering insights on governance, project planning, and implementation. Additionally, he has actively contributed to community development efforts and provided intellectual perspectives on various national and international issues. Prof. Kanyinga holds a PhD in Social Sciences with a specialisation in International Development Studies (IDS), a Master of Arts in Government, and a Bachelor of Arts, all from the University of Nairobi. Benjamin Kapsir is a seasoned finance professional with over 15 years of experience in public finance management, government operations, and strategic leadership. He serves as a Senior Principal Finance Officer at the State Department for Higher Education and joined the Universities Fund Board of Trustees on 1 July 2025 as the representative of the State Department for Higher Education. He holds a Master of Business Administration and a Bachelor s degree in Business Administration (Accounting Option), both from Kennesaw State University, USA. He has also completed the Strategic Leadership Development Programme and the Senior Management Course at the Kenya School of Government. Mr. Kapsir brings extensive expertise in public financial management, policy implementation, and institutional governance, contributing valuable strategic and financial oversight to the Board of Trustees. Ms. Linah K Mwau was appointed as a Board Member of the Universities Fund in December, 2024 representing the National Treasury and Economic Planning. She serves as a member of Finance, Administration, and General purpose Committee, as well as the Audit and Risk Committee. Ms. Mwau is an accomplished Financial specialist with extensive experience in public financial management, policy development, and risk management. She currently serves as a Financial Specialist at the Public Financial Management Reforms (PFMR) Secretariat, The National Treasury, where she plays a pivotal role in overseeing multi-donor funded projects, budget formulation, financial reporting and facilitating Public Expenditure and Fiscal Accountability assessments (PEFA). Her expertise in financial analysis, taxation, auditing, and Public Financial Management has positioned her as a trusted advisor on fiscal policy and accountability. She has collaborated with various government agencies, development partners, and stakeholders to strengthen financial systems and enhance sustainability in public sector funding. This makes her a valuable asset to the Universities Board. She holds a Master of Science in (Finance) with specialization in Investments from the University of Nairobi and a Bachelor of Commerce (Finance Option). She is also a Certified Public Accountant (CPA) and a member of ICPAK. Additionally, she has certification on International Public Sector Accounting Standards (IPSAS). Mr. Reagan Kaberia was appointed Trustee of the Universities Fund Board on 31st May 2023. He serves as a member of the Planning, Research and Resource Mobilisation Committee and the Audit and Risk Committee. With over two decades of extensive experience in strategic leadership and program management, Mr. Kaberia is a distinguished leader in his field. He currently holds the position of CEO of ZOE Global South and Kenya Country Manager for Zoe Empowers. In these roles, he has been instrumental in leading and implementing empowerment programs across multiple countries, including Kenya, Malawi, India, Uganda, Tanzania, Zimbabwe, Mozambique, Southern Sudan, Liberia, and Rwanda. Mr. Kaberia s expertise lies in strategic planning, financial management, and team development. His leadership has significantly enhanced the effectiveness and accountability of the organisations under his guidance. His deep commitment to policy development, business management, and continuous learning ensures that he remains at the forefront of industry trends and best practices. Mr. Kaberia holds a Master of Business Administration in Strategic Management from Kenya Methodist University, and a Bachelor of Arts in Social Sciences from Kenyatta University. Jacqueline Jacoyange is a Mental Health Specialist and Strategic Partnerships Professional with over 20 years of experience in leadership, stakeholder engagement, governance, and organisational development across the aviation, logistics, customer experience, and mental health sectors. She holds a Master s Degree in Clinical Psychology and a Bachelor s Degree in Psychology and Counselling from Daystar University. Jacqueline is a registered member of the Kenya Counselling and Psychological Association (KCPA) and the Counsellors and Psychologists Board. She brings extensive expertise in strategic leadership, partnership development, resource mobilisation, and psychosocial wellbeing. As a Trustee of the Universities Fund Board, she is committed to advancing equitable access to quality university education and supporting sustainable higher education financing in Kenya. Esther Sagini is an accomplished administrator and governance professional with extensive experience in public service, human resource management, public relations, and institutional administration. She holds a Bachelor of Arts Degree from the University of Eastern Africa and began her career in the Civil Service as a Personnel Officer in the Ministry of Environment. She later served in various capacities at ICDC (now Kenya Development Corporation) and Kenya Planters Cooperative Union (KPCU), where she rose to the position of Chief Manager, Administration. Ms Sagini has served on the Board of the Postal Corporation of Kenya, where she chaired both the Finance and Human Resource Committees and served on the Audit Committee. She is also a Certified Trustee and has served on the Board of Trustees of the Postal Corporation of Kenya Staff Retirement Benefits Scheme. Her expertise in governance, administration, and institutional leadership strengthens her contribution to the Universities Fund Board. Isaiah Kirukmet is a seasoned public administrator with over 20 years of experience in public sector leadership, institutional governance, compliance, and strategic management. He holds a Master of Arts in Criminology and Social Order from the University of Nairobi and a Bachelor of Science (Honours) from Jomo Kenyatta University of Agriculture and Technology. Previously, he has served as a Senior Manager at the National Hospital Insurance Fund (NHIF), where he provided leadership in compliance, investigations, stakeholder engagement, and service delivery, contributing to improved operational efficiency and customer experience. Mr Kirukmet has also served in governance roles as a Board Member of Toniok High School and NHIF Sacco, enhancing his expertise in strategic oversight, accountability, and institutional development. Conrad Keya is an actuarial scientist, research consultant, and youth leader with expertise in governance, public policy, monitoring and evaluation, research, and institutional development. He is pursuing a Master of Science in Actuarial Science at Maseno University and holds a Bachelor of Science in Actuarial Science with Information Technology from the same institution. Currently, he serves as the National Chairperson of the Coalition of Youth for Devolution, where he champions youth participation in governance and development including the development of the Kakamega County Youth Policy. Mr Keya has led and contributed to numerous national and international initiatives in partnership with development organisations, government institutions, and civil society, promoting accountability, youth empowerment, and policy development. Fakira Kassim is a dedicated Clinical Officer with over 15 years of experience in healthcare, quality assurance, governance, and regulatory management. Studied clinical medicine at Kenya Medical Training College and Higher National Diploma in lung and skin at the same institution. She has served as a Board Director at the Water Services Regulatory Board, where she contributed to strategic leadership, policy formulation, quality improvement, stakeholder engagement, and the regulation of water service providers across various regions. During her tenure, she chaired the Audit Committee and supported institutional development aimed at strengthening effective service delivery. Her clinical background, combined with expertise in health management, quality assurance, and organisational leadership, has enhanced her ability to drive evidence-based decision-making, improve service standards, and support sustainable public service delivery. Dr. Edwin Wanyonyi is the Acting Chief Executive Officer/Director General at the Universities Fund, where he excels in cultivating impactful partnerships, driving enterprise initiatives, and implementing effective resource mobilisation strategies. With extensive experience in both public and private sectors, he brings a wealth of knowledge in resource mobilisation, partnership development, and strategic planning. An alumnus of the United States International Visitor Leadership Programme, Dr. Wanyonyi previously served as the Head of Directorate, Strategy, Planning, and Resource Mobilisation at the Kenya Institute of Supplies Management. He has also worked with prominent organizations such as Adept CN, Kenya Wildlife Service (KWS), Kenya Alliance of Resident Associations (KARA), and Ernst & Young. Dr. Wanyonyi holds a Doctorate in Business Administration, an MBA in Strategic Management, and a Bachelor of Business Administration. He is a trained ISO Quality Management System Auditor, a Certified Fundraiser, and a member of the Kenya Institute of Management and the Association of Fundraising Professionals. Beyond his professional roles, he has significantly contributed to national and international development efforts, serving on the National Steering Committee of the UNDP Small Grants Programme and the Executive Committee of the Alliance of Conservation Funds in Africa (CAFE). He is also a published author and speaker on leadership, strategy, and resource mobilisation.",en
https://www.universitiesfund.go.ke/management/,Management - Universities Fund,"Dr. Edwin Wanyonyi is the Acting Chief Executive Officer/Director General at the Universities Fund, where he excels in cultivating impactful partnerships, driving enterprise initiatives, and implementing effective resource mobilisation strategies. With extensive experience in both public and private sectors, he brings a wealth of knowledge in resource mobilisation, partnership development, and strategic planning. An alumnus of the United States International Visitor Leadership Programme, Dr. Wanyonyi previously served as the Head of Directorate, Strategy, Planning, and Resource Mobilisation at the Kenya Institute of Supplies Management. He has also worked with prominent organizations such as Adept CN, Kenya Wildlife Service (KWS), Kenya Alliance of Resident Associations (KARA), and Ernst & Young. Dr. Wanyonyi holds a Doctorate in Business Administration, an MBA in Strategic Management, and a Bachelor of Business Administration. He is a trained ISO Quality Management System Auditor, a Certified Fundraiser, and a member of the Kenya Institute of Management and the Association of Fundraising Professionals. Beyond his professional roles, he has significantly contributed to national and international development efforts, serving on the National Steering Committee of the UNDP Small Grants Programme and the Executive Committee of the Alliance of Conservation Funds in Africa (CAFE). He is also a published author and speaker on leadership, strategy, and resource mobilisation. Dr Richard Ngali is the Head of Grants Management at the Universities Fund, where he leads grants management, policy research, and standards development to enhance equitable, transparent, and effective financing of public universities. He brings over 18 years of experience in corporate planning, corporate performance management, and research, with strong expertise in higher education financing strategy and data-driven decision-making. In his role, Dr. Ngali oversees implementation of funding policies and strategic frameworks that support fair and impactful resource allocation to Kenyan universities while advancing accountability, institutional performance, and alignment of higher education financing with national development priorities. He has held leadership roles at the Higher Education Loans Board, overseeing corporate strategy formulation and implementation, performance contracting, research, quality management systems, and enterprise risk management. He began his career in the banking sector, excelling in credit management, banking compliance and enforcement, and monitoring financial performance. He has also contributed to national initiatives in higher education financing reform, institutional performance improvement, and strategic operations management. Dr. Ngali holds a Doctor of Philosophy (PhD) in Business Administration. He has also completed senior leadership, policy implementation, and strategic management programmes at recognized regional and national leadership training institutions. Dr. Ngali is a Certified Fraud Examiner (CFE) and a member of the Association of Certified Fraud Examiners. Beyond his professional roles, he an accomplished scholar and academic researcher, with extensive publications in international peer-reviewed journals. Ms Elizabeth Nzioki is the Personal Assistant to the Chief Executive Officer at the Universities Fund. In her role, she provides high-level executive support and coordinates the operations of the CEO s office, including managing executive schedules, facilitating stakeholder engagement, and supporting the implementation of strategic priorities. She also serves as the Quality Management Systems (QMS) Management Representative, supporting the implementation and maintenance of ISO 9001:2015 standards within the Fund. She brings over a decade of experience in executive support, administration, and quality management, with expertise in strategic planning, budget coordination, stakeholder engagement, compliance, and process improvement. She has supported senior leadership in implementing institutional priorities, coordinating Board and management activities, preparing high-level documentation, and enhancing operational efficiency. Ms. Nzioki holds a Master of Business Administration (MBA) in Strategic Management from the Catholic University of Eastern Africa and a Bachelor of Arts in Communication (Public Relations). She also holds a Diploma in Human Resource Management. She has completed the Strategic Leadership Development Programme (SLDP) at the Kenya School of Government and undertaken professional training in quality management systems, governance, risk management, and project management. Ms. Nzioki is a Certified Chartered Personal Executive Assistant (CPEA), a full member of the Public Relations Society of Kenya (PRSK), and a member of the Kenya Association of Fundraising Professionals (KAFP). Ms. Immaculate Kabura Njoroge is the Head of Corporate Communications at the Universities Fund, where she leads strategic communications, digital engagement, and stakeholder relations in support of the Fund s mandate to expand access to higher education financing. She has over ten years of experience in corporate communications, public relations, digital media strategy, and stakeholder engagement, working across the public, financial, and development sectors. Ms. Immaculate has been instrumental in driving national awareness and public understanding of the Student Centered Funding Model, strengthening the Fund s media presence, and enhancing digital platforms to improve access to stakeholders. She has led high impact media campaigns, managed national level stakeholder engagements, and overseen the production of newsletters, publications, and online content that support transparency, accountability, and public trust. Previously, Immaculate has worked in the banking sector, where she handled communications and supported customer engagement within a fast-paced financial services environment. She has also held roles supporting multi sectoral programmes, reporting, and institutional communications, giving her a strong grounding in both corporate and development communication. She holds a master s degree in communication studies (Public Relations) from the University of Nairobi. She has additional professional certifications in digital marketing, social media design, strategic leadership, event planning, crisis communication, and knowledge management. Ms. Immaculate is a full member of the Public Relations Society of Kenya (PRSK). Beyond her professional work, she has played a key role in advancing institutional branding, sustainability initiatives, and stakeholder engagement programmes, including leading environmental awareness and tree planting campaigns and supporting regional knowledge exchange and partnerships within the higher education financing sector. CS Jacqueline Wangari Murigi is the Head of Legal Services and Corporation Secretary at the Universities Fund, where she provides strategic legal leadership, strengthens governance and compliance systems, and supports the implementation of sustainable frameworks. She brings over 11 years of experience in legal practice with a strong background in governance, public policy, regulatory compliance, and institutional advisory. Previously, CS Wangari Murigi served at the County Government of Kiambu, as the Director Legal Services where she supported and coordinated legal and administrative functions within the Office of the County Secretary supporting the County Executive Committee. While at the County Government, she also performed the role of advising boards on corporate governance, statutory compliance, board procedures, and regulatory obligations across the county-owned water service providers CS Wangari Murigi holds a Master s Degree in Public Policy and Administration from Kenyatta University and a Bachelor of Laws (LL. B) from the Catholic University of Eastern Africa. She is an Advocate of the High Court of Kenya and a Certified Secretary. She has also undertaken professional development training in corporate governance, public sector compliance, and board advisory practice. CS Wangari is a member of the Law Society of Kenya (LSK) and Institute of Certified Secretaries (ICS). CPA Everlyne Goro is the head of Internal Audit at the Universities Fund, where she oversees internal audit and risk assurance functions, strengthening governance, accountability, and the effective use of public funds in higher education financing. She brings over 10 years of experience in internal audit, risk management, and financial assurance, with a strong background in governance, compliance, and public sector accountability. Previously, CPA Goro has held roles at Mbaya & Associates, where she was responsible for conducting internal and external audits, risk assessments, and advisory engagements across public and private sector institutions. She has also contributed to strengthening internal control systems and audit practices within public sector and donor-funded programmes. CPA Goro holds an MSC. in Finance and Accounting from KCA University, as well as Bachelor of Economics from Kenyatta University and is a Certified Public Accountant of Kenya (CPA-K). completed the Strategic Leadership Development programme (SLDP) at Kenya School of Government. She is a member of Institute of Internal Auditors Kenya (IIAK) and Institute of Certified Public Accountants of Kenya (ICPAK). Beyond her professional role, Goro serves as Treasurer of ActionAid International Kenya (AAIK), where she contributes to financial oversight, governance, and accountability in advancing social justice, gender equality, and sustainable development initiatives CHRP Veronicah Kajira Kirugi is the Acting head of Human Resource and Administration at the Fund, where she provides strategic leadership and oversight of human resource and administrative functions. She brings over thirteen (13) years of progressive experience in human resource management and administration, with demonstrated expertise in leadership, organizational development, employee relations, HR policy formulation, and regulatory compliance. CHRP Veronicah has held progressive HR roles across the FMCG, roofing, and manufacturing sectors, providing strategic oversight of end-to-end HR and administrative functions. At the Fund, she has repositioned HR as a strategic partner by leading organizational restructuring, strengthening governance and control frameworks, and implementing robust HR policies, performance, reward, and employee wellbeing systems-driving improved operational efficiency and embedding a culture of quality service delivery, and continuous improvement. CHRP Veronicah holds a Master of Business Administration (Human Resource Management) from KCA University and a Bachelor of Business Management from Moi University. She is a Certified Human Resource Professional (CHRP-K) and a Certified Human Resource Auditor (CHRA), and has undertaken certification in Senior Leadership Development Programme (SLDP), labour laws compliance, performance management, HR metrics and analytics, knowledge management, risk management, and quality management systems. CHRP Veronicah is a registered and practicing member of the Institute of Human Resource Management (IHRM) and actively serves in several institutional committees, including the Human Resource Management Advisory Committee (HRMAC), Productivity Mainstreaming Committee, Health and Safety Committee, Assets and Liability Management Committee, among others contributing to sound governance and strategic decision-making. Ms. Madina Jarso is the Principal Records Management Officer and is also the Acting Head of Corporate Strategy and Planning at the Universities Fund. In this dual role, she leads the implementation of records and data management frameworks while driving corporate planning initiatives that enhance institutional performance, regulatory compliance, and alignment with national higher education priorities. With over six years of progressive experience in records and information management, data governance, and organizational compliance, Ms. Jarso has built strong expertise in data quality assurance, ICT systems support, project planning, risk management, and business continuity. She has played a key role in strengthening data integrity, improving operational efficiency, and embedding governance structures that promote accountability and transparency. Her professional experience spans both the private and public sectors, where she has undertaken progressively responsible roles in records administration, ICT systems support, information security, and data processing. She holds a Bachelor of Information Science and a Diploma in Information Science from Kenya Methodist University and is currently pursuing a Master of Business Administration (MBA). She is also a graduate of the Senior Management Course (SMC). Ms. Jarso is a member of the Kenya Archivist and Records Managers Association (KARMA). Beyond her core duties, she serves on several institutional committees, including Budget Implementation, Risk Management, Health and Safety, Performance Management, Business Continuity, Corporate Social Responsibility among others. She also supports national initiatives such as the Inua Jamii Social Protection Program, contributing to public sector resilience and sustainable development. Mr. Titus Macharia Wangeci is the acting Head of Finance and Accounts. He provides strategic leadership in financial management, budgeting, controls, and reporting to ensure prudent stewardship of public resources and effective delivery of the Fund s mandate. He brings extensive experience in public sector finance, having built a distinguished career in strengthening financial systems, internal controls, and risk management frameworks within public institutions. His work has been instrumental in enhancing accountability, ensuring regulatory compliance, and supporting sound, evidence-based financial decision-making aligned with institutional objectives. He holds a Bachelor s degree in Commerce (Business Management   Finance) and a Higher Diploma in Human Resource Management. Additionally, he has completed Certification in Strategic Leadership Development and Corporate Governance from the Kenya School of Government, as well as training in Enterprise Risk Management. Beyond his core responsibilities, Mr. Macharia is committed to promoting sound financial governance and institutional sustainability, contributing to improved service delivery and accountability within the higher education financing sector. Mr. Samuel Nandasaba is the Acting Head of Information and Communication Technology (ICT) at the Universities Fund, where he provides strategic leadership in ICT, cybersecurity, and digital transformation, supporting the Fund s mandate through secure, innovative, and efficient technology solutions. He has over ten years of experience in information technology, cybersecurity, enterprise systems management, and ICT governance, with a strong background in digital transformation, infrastructure management, and information security. Previously, Nandasaba has held roles in the public sector where he led the implementation of ICT strategies, virtualization of enterprise environments, disaster recovery solutions, and business continuity initiatives. He has also contributed to the implementation of quality management systems that supported ISO 9001:2015 certification, while strengthening ICT infrastructure, enhancing cybersecurity, and improving operational efficiency across organisations. Nandasaba holds a Master of Science in Information Technology and a Bachelor of Science in Computer Science. He is a Certified Information Systems Security Professional (CISSP), Certified Information Systems Auditor (CISA), Certified Ethical Hacker (CEH), ITIL 4 Foundation certified, and a Cisco Certified Network Associate (CCNA). He has also completed the Strategic Leadership Development Programme (SLDP) at the Kenya School of Government. He is passionate about leveraging technology to improve service delivery and organisational performance. Beyond his professional role, Samuel has trained and mentored professionals in ICT systems and cybersecurity best practices and continues to champion innovation, digital resilience, ethical leadership, and continuous improvement in support of sustainable institutional growth and excellence in higher education financing.",en
https://www.universitiesfund.go.ke/scholarship-funding/,Scholarship & Funding - Universities Fund,"Public and Private universities in Kenya are allocated government grants based on the number of governments sponsored students and the program they are undertaking. In addition, universities have other sources of income that supplement government grants. This is in addition to other Sources of Income in public universities such as Government allocation, Recurrent Expenditure, Capital Expenditure, Tuition fees, Income generating activities and other incomes. To ensure equity, transparency and sustainability in apportioning funds, the Universities funding framework has been developed. It stipulates the condition for institutional and student eligibility for funding. For implementation purposes, the framework is presented in a funding model that uses measurable and objective parameters. The framework is applicable to accredited universities and/or recognized by CUE and students placed by KUCCPS and/or admitted in those universities.",en
https://www.universitiesfund.go.ke/new-higher-education-funding-model/,New Higher Education Funding Model - Universities Fund,"The Student-Centred Funding Model (SCFM) was unveiled by President William Ruto on May 3, 2023, to address challenges facing public universities and Technical and Vocational Education and Training (TVET) institutions due to increased enrolment and inadequate funding. The funding framework phased out the Differentiated Unit Cost (DUC) system, shifting from institution-based funding to a student-focused approach, in which funding for undergraduate education is provided through Government scholarships and loans, as well as household contributions. The model delinks university placement from funding, which is determined through a Means Testing Instrument (MTI) to assess the level of financial need. The Universities Fund will offer scholarships to students ranging from 30% to 70% based on their level of need. Any remaining deficit will be covered through household contributions and loans. Students interested in receiving scholarships must formally apply through the Higher Education Financing (HEF) portal, accessible at www.hef.co.ke. The Means Testing Instrument (MTI) tool will be utilised to assess the level of need for funding students who apply for scholarships. The Student-Centred Funding Model is being implemented by various Government agencies including, the Universities Fund (UF), Higher Education Loans Board (HELB), Kenya Universities and Colleges Central Placement Service (KUCCPS) and the State Department for Technical and Vocational Education and Training. The Universities Fund provides scholarships to university students, HELB offers loans, KUCCPS places KCSE graduates to higher learning institutions, while the State Department for Technical and Vocational Education and Training provides scholarships to students placed in TVET institutions. The Universities Fund offers partial scholarships to cover tuition costs for students enrolled in public universities based on the student s financial need. Any deficit is catered for through government loans provided by HELB and household contributions from parents or guardians. Students interested in scholarships must formally apply through the Higher Education Financing (HEF) portal accessible at www.hef.co.ke . Since the introduction of the model in 2023, more than 400,000 students have benefited from the scholarship, with the first cohort expected to graduate in 2027. The funds are disbursed directly to public universities to cover students  tuition fees. Eligible students can apply for Government scholarships through the Higher Education Financing (HEF) Portal at www.hef.co.ke . The portal can also be accessed through the Universities Fund website. Continuing students can submit their applications using * USSD 642# through the mobile phone number registered on the HEF Portal. Before starting your application, ensure you have the following:",en
https://www.universitiesfund.go.ke/differentiated-unit-cost-model/,Differentiated Unit Cost model - Universities Fund,"The Universities Fund Grants Management Department (GMD) is responsible for apportioning funds to universities in Kenya. This is done as per an established criterion that ensures equality, fairness, transparency and sustainability in the university sector. Currently, the Fund uses the Differentiated Unit Criterion (DUC) to apportion funds to universities. The criterion allocated funds based on the student numbers and the courses the respective students are undertaking. The department is headed by an Assistant Director who works closely with the principal and senior grants management officers. The department has been apportioning funds to universities since the inception of the Fund. The disbursement for the various financial years is as summarized below. Financial Year Number of Students Approved Budget % DUC Allocation 2018/2019 233,218 38,145,164,999.49 66.4% 2019/2020 241,015 41,180,214,789.00 60.7% 2020/2021 271,446 41,907,420,216.50 53.77% 2021/2022 324,182 43,843,955,003.27 49.51% 2022/2023 356,188 44,023,955,000.00 48.11% Financial Year Number of Students Approved Budget % DUC Allocation 2017/2018 18,587 1,565,342,106.10 44.86% 2018/2019 29,729 1,976,774,037.73 34.16% 2019/2020 43,676 2,500,000,000.00 28.79% 2020/2021 61,541 2,729,791,604.00 22.55% 2021/2022 78,650 3,374,791,604.00 21.34%",en
https://www.universitiesfund.go.ke/government-funding-eligibility/,Government Funding Eligibility - Universities Fund,Univeristies Eligible All universities accredited by the Commission for University Education (CUE) are eligible for government funding. Universities with letters of interim authority are also eligible for funding. The universities that benefit from this funding must offer training and research programmes approved by CUE and aligned with the national priority areas expressed by government policy from time to time.,en
